air_temp,albedo,azimuth,cloud_opacity,dewpoint_temp,dhi,dni,ghi,gti,precipitation_rate,relative_humidity,surface_pressure,wind_speed_100m,zenith,period_end,period
9,0.14,-93,86.7,6.1,10,0,10,10,0.1,84.8,1002.8,4.6,82,2019-04-03T08:00:00+02:00,PT15M
9,0.14,-96,83.3,6.3,18,0,18,17,0,84.8,1002.8,4.3,80,2019-04-03T08:15:00+02:00,PT15M
9,0.14,-99,80,6.5,28,0,28,27,0,84.7,1002.9,3.9,77,2019-04-03T08:30:00+02:00,PT15M
9,0.14,-102,77.2,6.7,40,0,40,38,0,84.6,1002.9,3.4,75,2019-04-03T08:45:00+02:00,PT15M
9,0.14,-105,75.1,6.9,52,0,52,50,0,84.5,1003,3,73,2019-04-03T09:00:00+02:00,PT15M
10,0.14,-108,79.1,7,51,0,51,49,0.1,84.2,1003.1,2.6,71,2019-04-03T09:15:00+02:00,PT15M
10,0.14,-111,82,7.2,51,0,51,49,0.1,83.8,1003.2,2.2,69,2019-04-03T09:30:00+02:00,PT15M
10,0.14,-115,82.2,7.2,56,0,56,54,0.1,83.4,1003.3,1.9,67,2019-04-03T09:45:00+02:00,PT15M
10,0.14,-118,80.7,7.4,67,0,67,65,0.1,83,1003.4,1.5,65,2019-04-03T10:00:00+02:00,PT15M
10,0.14,-122,77.9,7.4,84,0,84,81,0.5,82.7,1003.4,1.5,63,2019-04-03T10:15:00+02:00,PT15M
10,0.14,-125,76.7,7.6,96,0,96,93,0.5,82.6,1003.4,1.6,61,2019-04-03T10:30:00+02:00,PT15M
11,0.14,-129,76.9,7.7,102,0,102,98,0.5,82.5,1003.4,1.9,59,2019-04-03T10:45:00+02:00,PT15M
11,0.14,-133,77.1,7.8,107,0,107,103,0.5,82.3,1003.4,2.2,57,2019-04-03T11:00:00+02:00,PT15M
11,0.14,-137,79.1,7.8,103,0,103,99,0.5,82.1,1003.4,2.5,56,2019-04-03T11:15:00+02:00,PT15M
11,0.14,-141,80.6,7.8,101,0,101,97,0.5,81.9,1003.3,2.9,54,2019-04-03T11:30:00+02:00,PT15M
11,0.14,-146,68.4,7.9,171,0,171,165,0.5,81.6,1003.3,3.2,53,2019-04-03T11:45:00+02:00,PT15M
11,0.14,-150,59.3,7.9,228,0,228,220,0.5,81.3,1003.2,3.5,51,2019-04-03T12:00:00+02:00,PT15M
11,0.14,-155,54.2,7.9,265,0,265,256,0.2,81,1003.1,3.8,50,2019-04-03T12:15:00+02:00,PT15M
11,0.14,-160,48.1,8,308,0,308,297,0.2,80.6,1003,4.1,50,2019-04-03T12:30:00+02:00,PT15M
11,0.14,-164,45.1,8,333,0,333,322,0.2,80.2,1002.8,4.3,49,2019-04-03T12:45:00+02:00,PT15M
11,0.14,-169,41.9,8.1,360,0,360,347,0.2,79.8,1002.7,4.6,48,2019-04-03T13:00:00+02:00,PT15M
12,0.14,-174,42.8,8.1,359,0,359,347,0.1,79.3,1002.6,4.8,48,2019-04-03T13:15:00+02:00,PT15M
12,0.14,-179,42.5,8.1,364,0,364,351,0.1,78.7,1002.5,4.8,48,2019-04-03T13:30:00+02:00,PT15M
12,0.14,176,51.3,8.2,310,0,310,299,0.1,78,1002.4,4.9,48,2019-04-03T13:45:00+02:00,PT15M
12,0.14,171,55.8,8.2,281,0,281,272,0.1,77.4,1002.3,5.1,48,2019-04-03T14:00:00+02:00,PT15M
12,0.14,166,54.2,8.2,291,0,291,281,0.1,76.4,1002.2,5.1,49,2019-04-03T14:15:00+02:00,PT15M
12,0.14,161,50.4,8,312,0,312,301,0.1,75.2,1002.1,5.2,49,2019-04-03T14:30:00+02:00,PT15M
13,0.14,156,47.7,8,324,0,324,313,0.1,73.9,1002,5.3,50,2019-04-03T14:45:00+02:00,PT15M
13,0.14,151,48.3,7.8,313,0,313,302,0.1,72.7,1001.9,5.4,51,2019-04-03T15:00:00+02:00,PT15M
13,0.14,147,46.9,7.8,312,0,312,301,0.1,71.6,1001.7,5.5,52,2019-04-03T15:15:00+02:00,PT15M
13,0.14,142,41.4,7.7,333,0,333,321,0.1,70.7,1001.6,5.5,54,2019-04-03T15:30:00+02:00,PT15M
13,0.14,138,26.8,7.6,307,162,399,434,0.1,69.7,1001.5,5.5,55,2019-04-03T15:45:00+02:00,PT15M
13,0.14,134,27.2,7.4,277,184,379,417,0.1,68.8,1001.4,5.6,57,2019-04-03T16:00:00+02:00,PT15M
13,0.14,130,57.1,7.4,211,0,211,204,0.3,68.4,1001.3,5.5,58,2019-04-03T16:15:00+02:00,PT15M
13,0.14,126,62.6,7.4,172,0,172,166,0.3,68.5,1001.2,5.3,60,2019-04-03T16:30:00+02:00,PT15M
13,0.14,123,62.8,7.4,160,0,160,154,0.3,68.6,1001.1,5.1,62,2019-04-03T16:45:00+02:00,PT15M
13,0.14,119,69.4,7.4,120,0,120,116,0.3,68.7,1001,4.9,64,2019-04-03T17:00:00+02:00,PT15M
13,0.14,116,60.2,7.4,142,0,142,137,1.4,69.2,1000.9,4.7,66,2019-04-03T17:15:00+02:00,PT15M
13,0.14,112,41.3,7.6,188,0,188,181,1.4,70,1000.7,4.5,68,2019-04-03T17:30:00+02:00,PT15M
13,0.14,109,35.2,7.7,183,0,183,177,1.4,70.8,1000.4,4.3,70,2019-04-03T17:45:00+02:00,PT15M
13,0.14,106,28.2,7.8,163,42,175,174,1.4,71.7,1000.2,4.2,72,2019-04-03T18:00:00+02:00,PT15M
13,0.14,103,22.9,7.9,134,93,159,163,1.4,73.2,1000.2,4.1,75,2019-04-03T18:15:00+02:00,PT15M
12,0.14,99,26.7,8,118,19,123,120,1.4,75.4,1000.3,4,77,2019-04-03T18:30:00+02:00,PT15M
12,0.14,96,22.9,8.1,94,35,100,98,1.4,77.7,1000.4,4,79,2019-04-03T18:45:00+02:00,PT15M
12,0.14,93,20.4,8.2,69,41,76,74,1.4,80,1000.5,4,81,2019-04-03T19:00:00+02:00,PT15M
11,0.14,90,38.5,8.3,39,0,39,38,0.7,81.7,1000.5,3.7,84,2019-04-03T19:15:00+02:00,PT15M
11,0.14,87,59.4,8.3,15,0,15,14,0.7,82.5,1000.5,3.1,86,2019-04-03T19:30:00+02:00,PT15M
11,0.14,84,75.9,8.2,3,0,3,3,0.7,83.3,1000.4,2.6,88,2019-04-03T19:45:00+02:00,PT15M
11,0.14,81,77.7,8.2,0,0,0,0,0.7,84.1,1000.4,2.1,90,2019-04-03T20:00:00+02:00,PT15M
11,0.14,78,64.7,8.2,0,0,0,0,0.1,85.2,1000.4,1.5,93,2019-04-03T20:15:00+02:00,PT15M
10,0.14,75,58,8,0,0,0,0,0.1,86.4,1000.3,1,95,2019-04-03T20:30:00+02:00,PT15M
10,0.14,72,51.7,8,0,0,0,0,0.1,87.7,1000.2,0.9,97,2019-04-03T20:45:00+02:00,PT15M
10,0.14,69,46.4,7.8,0,0,0,0,0.1,89.1,1000.1,1.3,99,2019-04-03T21:00:00+02:00,PT15M
9,0.14,66,47.5,7.7,0,0,0,0,0.1,90.2,1000,1.8,101,2019-04-03T21:15:00+02:00,PT15M
9,0.14,63,47.2,7.6,0,0,0,0,0.1,91.1,999.8,2.3,103,2019-04-03T21:30:00+02:00,PT15M
9,0.14,60,45.1,7.5,0,0,0,0,0.1,92,999.7,2.9,105,2019-04-03T21:45:00+02:00,PT15M
8,0.14,56,45.6,7.4,0,0,0,0,0.1,92.9,999.5,3.4,107,2019-04-03T22:00:00+02:00,PT15M
8,0.14,53,45.1,7.3,0,0,0,0,0.2,93.6,999.3,3.7,109,2019-04-03T22:15:00+02:00,PT15M
8,0.14,49,45.9,7.3,0,0,0,0,0.2,93.9,999.2,3.6,111,2019-04-03T22:30:00+02:00,PT15M
8,0.14,46,45.9,7.4,0,0,0,0,0.2,94.2,999.1,3.5,112,2019-04-03T22:45:00+02:00,PT15M
8,0.14,42,47.4,7.4,0,0,0,0,0.2,94.5,999,3.4,114,2019-04-03T23:00:00+02:00,PT15M
8,0.14,38,50.3,7.3,0,0,0,0,0.4,94.6,999,2.7,116,2019-04-03T23:15:00+02:00,PT15M
8,0.14,35,49.9,7.2,0,0,0,0,0.4,94.5,999.3,1.6,117,2019-04-03T23:30:00+02:00,PT15M
8,0.14,31,51.1,7.1,0,0,0,0,0.4,94.3,999.6,1.3,118,2019-04-03T23:45:00+02:00,PT15M
8,0.14,26,51.8,7,0,0,0,0,0.4,94.1,1000,2.1,119,2019-04-04T00:00:00+02:00,PT15M
8,0.14,22,51.9,6.9,0,0,0,0,1.4,94,1000.1,3.1,120,2019-04-04T00:15:00+02:00,PT15M
8,0.14,18,51.9,6.8,0,0,0,0,1.4,93.8,1000.1,4,121,2019-04-04T00:30:00+02:00,PT15M
8,0.14,14,56,6.7,0,0,0,0,1.4,93.6,1000.2,5,122,2019-04-04T00:45:00+02:00,PT15M
8,0.14,9,62,6.6,0,0,0,0,1.4,93.5,1000.2,5.9,122,2019-04-04T01:00:00+02:00,PT15M
8,0.14,5,55.1,6.6,0,0,0,0,1.1,93.5,1000.2,6.5,122,2019-04-04T01:15:00+02:00,PT15M
7,0.14,1,51.9,6.4,0,0,0,0,1.1,93.6,1000.2,6.7,122,2019-04-04T01:30:00+02:00,PT15M
7,0.14,-4,51.9,6.4,0,0,0,0,1.1,93.8,1000.2,6.9,122,2019-04-04T01:45:00+02:00,PT15M
7,0.14,-8,43.1,6.2,0,0,0,0,1.1,93.9,1000.2,7.1,122,2019-04-04T02:00:00+02:00,PT15M
7,0.14,-13,20.8,6.1,0,0,0,0,0.3,94,1000.1,6.9,122,2019-04-04T02:15:00+02:00,PT15M
7,0.14,-17,21.1,5.9,0,0,0,0,0.3,94,999.9,6.4,121,2019-04-04T02:30:00+02:00,PT15M
7,0.14,-21,26.7,5.6,0,0,0,0,0.3,94,999.6,5.9,120,2019-04-04T02:45:00+02:00,PT15M
6,0.14,-25,22.8,5.4,0,0,0,0,0.3,94,999.4,5.5,119,2019-04-04T03:00:00+02:00,PT15M
6,0.14,-30,24.7,5.2,0,0,0,0,0.1,94,999.2,5.1,118,2019-04-04T03:15:00+02:00,PT15M
6,0.14,-34,30.4,5.1,0,0,0,0,0.1,94.2,999,4.6,117,2019-04-04T03:30:00+02:00,PT15M
6,0.14,-37,39.3,4.9,0,0,0,0,0.1,94.4,998.8,4.2,116,2019-04-04T03:45:00+02:00,PT15M
6,0.14,-41,31.5,4.8,0,0,0,0,0.1,94.5,998.6,3.8,114,2019-04-04T04:00:00+02:00,PT15M
6,0.14,-45,25.9,4.7,0,0,0,0,0,94.5,998.6,3.6,113,2019-04-04T04:15:00+02:00,PT15M
6,0.14,-49,21.9,4.7,0,0,0,0,0,94.3,998.7,3.7,111,2019-04-04T04:30:00+02:00,PT15M
6,0.14,-52,20.5,4.7,0,0,0,0,0,94.2,998.9,3.8,109,2019-04-04T04:45:00+02:00,PT15M
6,0.14,-55,39.4,4.7,0,0,0,0,0,94,999,4.1,108,2019-04-04T05:00:00+02:00,PT15M
6,0.14,-59,77.3,4.7,0,0,0,0,0,93.9,999.1,4.2,106,2019-04-04T05:15:00+02:00,PT15M
6,0.14,-62,72,4.7,0,0,0,0,0,93.9,999.1,4,104,2019-04-04T05:30:00+02:00,PT15M
6,0.14,-65,66.5,4.6,0,0,0,0,0,93.9,999,3.8,102,2019-04-04T05:45:00+02:00,PT15M
6,0.14,-68,71.2,4.6,0,0,0,0,0,93.9,999,3.6,100,2019-04-04T06:00:00+02:00,PT15M
6,0.14,-72,65.2,4.6,0,0,0,0,0,94,999,3.4,97,2019-04-04T06:15:00+02:00,PT15M
6,0.14,-75,51.9,4.6,0,0,0,0,0,94.2,998.9,3.2,95,2019-04-04T06:30:00+02:00,PT15M
5,0.14,-78,42.1,4.6,0,0,0,0,0,94.3,998.9,3,93,2019-04-04T06:45:00+02:00,PT15M
5,0.14,-81,38.5,4.6,0,0,0,0,0,94.5,998.8,2.9,91,2019-04-04T07:00:00+02:00,PT15M
6,0.14,-84,47.5,4.6,4,0,4,4,0,94.4,998.8,2.8,88,2019-04-04T07:15:00+02:00,PT15M
6,0.14,-87,71,4.7,8,0,8,7,0,94.1,998.9,2.9,86,2019-04-04T07:30:00+02:00,PT15M
6,0.14,-90,78.2,4.8,11,0,11,11,0,93.8,999,3,84,2019-04-04T07:45:00+02:00,PT15M
6,0.14,-93,75.3,4.9,19,0,19,18,0,93.5,999.1,3.1,82,2019-04-04T08:00:00+02:00,PT15M
6,0.14,-96,81.9,4.9,20,0,20,20,0,93,999.1,3.1,79,2019-04-04T08:15:00+02:00,PT15M
6,0.14,-99,68.7,4.9,45,0,45,43,0,92.3,999,3.1,77,2019-04-04T08:30:00+02:00,PT15M
6,0.14,-102,72.4,4.9,49,0,49,47,0,91.7,998.9,3.1,75,2019-04-04T08:45:00+02:00,PT15M
6,0.14,-105,78.5,4.9,46,0,46,44,0,91.1,998.8,3.2,73,2019-04-04T09:00:00+02:00,PT15M
6,0.14,-108,80.8,4.9,49,0,49,47,0,90.1,998.8,3.2,70,2019-04-04T09:15:00+02:00,PT15M
7,0.14,-111,73.4,4.9,77,0,77,74,0,88.9,998.8,3.1,68,2019-04-04T09:30:00+02:00,PT15M
7,0.14,-115,79,4.9,69,0,69,66,0,87.7,998.9,2.9,66,2019-04-04T09:45:00+02:00,PT15M
7,0.14,-118,77.2,4.9,83,0,83,80,0,86.5,998.9,2.8,64,2019-04-04T10:00:00+02:00,PT15M
7,0.14,-122,68.8,4.9,125,0,125,121,0,85.5,998.9,2.6,62,2019-04-04T10:15:00+02:00,PT15M
7,0.14,-125,69.5,4.9,133,0,133,129,0,84.8,999,2.5,60,2019-04-04T10:30:00+02:00,PT15M
8,0.14,-129,63.5,5,171,0,171,165,0,84.1,999,2.4,58,2019-04-04T10:45:00+02:00,PT15M
8,0.14,-133,68.7,5,156,0,156,151,0,83.4,999.1,2.3,57,2019-04-04T11:00:00+02:00,PT15M
8,0.14,-137,66.9,5,175,0,175,169,0,83.1,999.1,2.3,55,2019-04-04T11:15:00+02:00,PT15M
8,0.14,-141,65.4,5.1,192,0,192,185,0,83.3,999.1,2.5,54,2019-04-04T11:30:00+02:00,PT15M
8,0.14,-146,76.2,5.1,138,0,138,133,0,83.4,999,2.6,52,2019-04-04T11:45:00+02:00,PT15M
8,0.14,-150,74.1,5.2,155,0,155,150,0,83.5,999,2.8,51,2019-04-04T12:00:00+02:00,PT15M
8,0.14,-155,72.1,5.2,172,0,172,166,0,83.4,999,2.8,50,2019-04-04T12:15:00+02:00,PT15M
8,0.14,-160,72.7,5.2,172,0,172,166,0,83,999,2.8,49,2019-04-04T12:30:00+02:00,PT15M
8,0.14,-164,71.6,5.3,183,0,183,176,0,82.6,999,2.8,48,2019-04-04T12:45:00+02:00,PT15M
8,0.14,-169,64.3,5.3,233,0,233,225,0,82.2,999,2.8,48,2019-04-04T13:00:00+02:00,PT15M
8,0.14,-174,64,5.3,237,0,237,228,0,81.7,999,2.9,48,2019-04-04T13:15:00+02:00,PT15M
8,0.14,-179,67.6,5.3,214,0,214,206,0,81.1,999.1,2.9,47,2019-04-04T13:30:00+02:00,PT15M
9,0.14,175,71.7,5.4,185,0,185,179,0,80.6,999.2,2.9,48,2019-04-04T13:45:00+02:00,PT15M
9,0.14,170,77.2,5.4,147,0,147,142,0,80,999.3,3,48,2019-04-04T14:00:00+02:00,PT15M
9,0.14,165,79.1,5.4,131,0,131,127,0,79.6,999.4,3.1,48,2019-04-04T14:15:00+02:00,PT15M
9,0.14,161,76.5,5.5,144,0,144,139,0,79.2,999.4,3.2,49,2019-04-04T14:30:00+02:00,PT15M
9,0.14,156,73.5,5.5,157,0,157,152,0,78.8,999.3,3.4,50,2019-04-04T14:45:00+02:00,PT15M
9,0.14,151,74,5.6,150,0,150,145,0,78.4,999.3,3.5,51,2019-04-04T15:00:00+02:00,PT15M
9,0.14,147,72.7,5.6,153,0,153,147,0,78.1,999.3,3.6,52,2019-04-04T15:15:00+02:00,PT15M
9,0.14,142,74.1,5.7,139,0,139,134,0,78,999.2,3.6,53,2019-04-04T15:30:00+02:00,PT15M
9,0.14,138,77.7,5.7,115,0,115,111,0,77.9,999.1,3.7,55,2019-04-04T15:45:00+02:00,PT15M
10,0.14,134,80.2,5.8,96,0,96,93,0,77.8,999,3.7,56,2019-04-04T16:00:00+02:00,PT15M
10,0.14,130,72.1,5.9,128,0,128,123,0.1,77.8,999,3.6,58,2019-04-04T16:15:00+02:00,PT15M
10,0.14,126,65,6,149,0,149,144,0.1,77.9,999.1,3.4,60,2019-04-04T16:30:00+02:00,PT15M
10,0.14,122,70.4,6.1,116,0,116,112,0.1,78.1,999.2,3.2,62,2019-04-04T16:45:00+02:00,PT15M
10,0.14,119,74.4,6.2,91,0,91,88,0.1,78.2,999.3,3,64,2019-04-04T17:00:00+02:00,PT15M
10,0.14,115,74.2,6.2,83,0,83,80,0.1,78.5,999.3,2.7,66,2019-04-04T17:15:00+02:00,PT15M
10,0.14,112,76.6,6.2,66,0,66,64,0.1,78.9,999.4,2.3,68,2019-04-04T17:30:00+02:00,PT15M
10,0.14,109,79.1,6.2,51,0,51,50,0.1,79.3,999.4,2,70,2019-04-04T17:45:00+02:00,PT15M
10,0.14,105,80.1,6.2,41,0,41,40,0.1,79.7,999.5,1.7,72,2019-04-04T18:00:00+02:00,PT15M
10,0.14,102,74.9,6.2,44,0,44,42,0,80.2,999.6,1.4,74,2019-04-04T18:15:00+02:00,PT15M
9,0.14,99,71.2,6.3,40,0,40,39,0,80.7,999.8,1.4,76,2019-04-04T18:30:00+02:00,PT15M
9,0.14,96,65.7,6.3,37,0,37,36,0,81.3,1000.1,1.7,79,2019-04-04T18:45:00+02:00,PT15M
9,0.14,93,56.7,6.4,34,0,34,33,0,81.8,1000.3,2.2,81,2019-04-04T19:00:00+02:00,PT15M
9,0.14,90,53.6,6.4,25,0,25,24,0,82.5,1000.5,2.8,83,2019-04-04T19:15:00+02:00,PT15M
9,0.14,87,67.2,6.4,11,0,11,10,0,83.3,1000.6,3.4,86,2019-04-04T19:30:00+02:00,PT15M
9,0.14,84,78.3,6.4,3,0,3,3,0,84.2,1000.7,4,88,2019-04-04T19:45:00+02:00,PT15M
9,0.14,81,72.6,6.4,0,0,0,0,0,85,1000.8,4.7,90,2019-04-04T20:00:00+02:00,PT15M
9,0.14,78,57.8,6.4,0,0,0,0,0,85.8,1000.8,5.1,92,2019-04-04T20:15:00+02:00,PT15M
9,0.14,75,52.7,6.4,0,0,0,0,0,86.6,1000.9,5.3,95,2019-04-04T20:30:00+02:00,PT15M
8,0.14,72,51.2,6.4,0,0,0,0,0,87.3,1000.9,5.5,97,2019-04-04T20:45:00+02:00,PT15M
8,0.14,69,49.2,6.4,0,0,0,0,0,88,1001,5.8,99,2019-04-04T21:00:00+02:00,PT15M
8,0.14,66,48.7,6.4,0,0,0,0,0,88.5,1001,6,101,2019-04-04T21:15:00+02:00,PT15M
8,0.14,63,50.6,6.3,0,0,0,0,0,88.6,1001,6.1,103,2019-04-04T21:30:00+02:00,PT15M
8,0.14,59,53,6.3,0,0,0,0,0,88.8,1001.1,6.3,105,2019-04-04T21:45:00+02:00,PT15M
8,0.14,56,52.7,6.2,0,0,0,0,0,88.9,1001.1,6.4,107,2019-04-04T22:00:00+02:00,PT15M
8,0.14,53,51.9,6.2,0,0,0,0,0.1,89.2,1001.2,6.5,109,2019-04-04T22:15:00+02:00,PT15M
8,0.14,49,54.7,6.2,0,0,0,0,0.1,89.5,1001.3,6.5,110,2019-04-04T22:30:00+02:00,PT15M
8,0.14,46,60.2,6.1,0,0,0,0,0.1,89.8,1001.4,6.4,112,2019-04-04T22:45:00+02:00,PT15M
8,0.14,42,72.3,6.1,0,0,0,0,0.1,90.1,1001.5,6.4,114,2019-04-04T23:00:00+02:00,PT15M
8,0.14,38,91,6.1,0,0,0,0,0.1,90.4,1001.6,6.3,115,2019-04-04T23:15:00+02:00,PT15M
7,0.14,34,83.9,6,0,0,0,0,0.1,90.7,1001.8,6,117,2019-04-04T23:30:00+02:00,PT15M
7,0.14,30,81,5.9,0,0,0,0,0.1,91,1002,5.8,118,2019-04-04T23:45:00+02:00,PT15M
7,0.14,26,82.9,5.8,0,0,0,0,0.1,91.3,1002.1,5.6,119,2019-04-05T00:00:00+02:00,PT15M
7,0.14,22,86.5,5.7,0,0,0,0,0.1,91.5,1002.2,5.5,120,2019-04-05T00:15:00+02:00,PT15M
7,0.14,18,85.3,5.7,0,0,0,0,0.1,91.7,1002.3,5.6,121,2019-04-05T00:30:00+02:00,PT15M
7,0.14,14,84.6,5.6,0,0,0,0,0.1,91.8,1002.3,5.7,121,2019-04-05T00:45:00+02:00,PT15M
7,0.14,9,85.1,5.6,0,0,0,0,0.1,92,1002.3,5.8,122,2019-04-05T01:00:00+02:00,PT15M
7,0.14,5,85.1,5.6,0,0,0,0,0.2,92.1,1002.4,5.9,122,2019-04-05T01:15:00+02:00,PT15M
7,0.14,0,85.1,5.6,0,0,0,0,0.2,92.3,1002.5,5.9,122,2019-04-05T01:30:00+02:00,PT15M
7,0.14,-4,85.1,5.7,0,0,0,0,0.2,92.5,1002.7,6,122,2019-04-05T01:45:00+02:00,PT15M
7,0.14,-8,85.7,5.7,0,0,0,0,0.2,92.6,1002.8,6.1,122,2019-04-05T02:00:00+02:00,PT15M
7,0.15,-13,86.7,5.7,0,0,0,0,0.1,92.8,1002.9,6.1,121,2019-04-05T02:15:00+02:00,PT15M
7,0.15,-17,86.4,5.7,0,0,0,0,0.1,92.9,1003,6.1,121,2019-04-05T02:30:00+02:00,PT15M
7,0.15,-21,85.8,5.6,0,0,0,0,0.1,93.1,1003,6.1,120,2019-04-05T02:45:00+02:00,PT15M
7,0.15,-25,84.4,5.6,0,0,0,0,0.1,93.3,1003.1,6.1,119,2019-04-05T03:00:00+02:00,PT15M
7,0.15,-29,84.2,5.6,0,0,0,0,0,93.5,1003.1,6.1,118,2019-04-05T03:15:00+02:00,PT15M
7,0.15,-33,84,5.6,0,0,0,0,0,93.8,1003.1,6.1,117,2019-04-05T03:30:00+02:00,PT15M
7,0.15,-37,84.4,5.7,0,0,0,0,0,94.1,1003.1,6,115,2019-04-05T03:45:00+02:00,PT15M
7,0.15,-41,84.4,5.7,0,0,0,0,0,94.5,1003,5.9,114,2019-04-05T04:00:00+02:00,PT15M
7,0.15,-45,84.4,5.7,0,0,0,0,0,94.5,1003.1,5.9,112,2019-04-05T04:15:00+02:00,PT15M
7,0.15,-48,84.4,5.7,0,0,0,0,0,94.1,1003.2,5.8,111,2019-04-05T04:30:00+02:00,PT15M
7,0.15,-52,84.4,5.6,0,0,0,0,0,93.8,1003.4,5.8,109,2019-04-05T04:45:00+02:00,PT15M
7,0.15,-55,79.9,5.6,0,0,0,0,0,93.5,1003.5,5.8,107,2019-04-05T05:00:00+02:00,PT15M
7,0.15,-59,69.3,5.6,0,0,0,0,0,93.5,1003.6,5.8,105,2019-04-05T05:15:00+02:00,PT15M
7,0.15,-62,70.9,5.6,0,0,0,0,0,93.8,1003.5,5.9,103,2019-04-05T05:30:00+02:00,PT15M
7,0.15,-65,71.8,5.6,0,0,0,0,0,94.1,1003.5,6,101,2019-04-05T05:45:00+02:00,PT15M
6,0.15,-68,70.7,5.6,0,0,0,0,0,94.5,1003.4,6.1,99,2019-04-05T06:00:00+02:00,PT15M
6,0.15,-71,68.9,5.6,0,0,0,0,0,94.7,1003.5,6.1,97,2019-04-05T06:15:00+02:00,PT15M
6,0.15,-74,66.7,5.7,0,0,0,0,0,94.9,1003.5,5.9,95,2019-04-05T06:30:00+02:00,PT15M
7,0.15,-77,64.4,5.7,0,0,0,0,0,95,1003.6,5.8,93,2019-04-05T06:45:00+02:00,PT15M
7,0.15,-80,63.7,5.8,0,0,0,0,0,95.2,1003.7,5.7,90,2019-04-05T07:00:00+02:00,PT15M
7,0.15,-83,64.3,5.8,4,0,4,4,0,95.2,1003.8,5.5,88,2019-04-05T07:15:00+02:00,PT15M
7,0.15,-86,71,5.8,8,0,8,8,0,95,1003.9,5.3,86,2019-04-05T07:30:00+02:00,PT15M
7,0.15,-89,80.6,5.9,10,0,10,9,0,94.9,1004.1,5.2,84,2019-04-05T07:45:00+02:00,PT15M
7,0.15,-92,78,5.9,17,0,17,16,0,94.7,1004.3,5,81,2019-04-05T08:00:00+02:00,PT15M
7,0.15,-95,74.1,5.9,27,0,27,26,0,94.6,1004.4,4.8,79,2019-04-05T08:15:00+02:00,PT15M
7,0.15,-98,71,6,39,0,39,37,0,94.6,1004.5,4.6,77,2019-04-05T08:30:00+02:00,PT15M
7,0.15,-101,82.6,6,29,0,29,28,0,94.6,1004.6,4.4,75,2019-04-05T08:45:00+02:00,PT15M
7,0.15,-105,87.1,6.1,26,0,26,25,0,94.6,1004.7,4.1,72,2019-04-05T09:00:00+02:00,PT15M
7,0.15,-108,80.7,6.1,46,0,46,44,0,94.7,1004.7,4,70,2019-04-05T09:15:00+02:00,PT15M
7,0.15,-111,78.6,6.1,58,0,58,56,0,94.9,1004.7,4,68,2019-04-05T09:30:00+02:00,PT15M
7,0.15,-114,87.8,6.2,37,0,37,36,0,95.1,1004.7,3.9,66,2019-04-05T09:45:00+02:00,PT15M
7,0.15,-118,85.8,6.2,49,0,49,47,0,95.2,1004.6,3.9,64,2019-04-05T10:00:00+02:00,PT15M
7,0.15,-121,79.6,6.2,77,0,77,75,0,95,1004.7,3.8,62,2019-04-05T10:15:00+02:00,PT15M
7,0.15,-125,79.9,6.2,83,0,83,80,0,94.3,1004.7,3.8,60,2019-04-05T10:30:00+02:00,PT15M
7,0.15,-129,82.6,6.1,77,0,77,75,0,93.7,1004.8,3.7,58,2019-04-05T10:45:00+02:00,PT15M
7,0.15,-133,83.9,6.1,76,0,76,73,0,93,1004.8,3.7,56,2019-04-05T11:00:00+02:00,PT15M
7,0.15,-137,87.7,6.1,61,0,61,59,0,92.3,1004.9,3.6,55,2019-04-05T11:15:00+02:00,PT15M
7,0.15,-141,85.3,6.1,76,0,76,73,0,91.5,1005,3.6,53,2019-04-05T11:30:00+02:00,PT15M
7,0.15,-146,82.2,6,96,0,96,93,0,90.8,1005.1,3.6,52,2019-04-05T11:45:00+02:00,PT15M
8,0.15,-150,78.1,6,123,0,123,118,0,90,1005.2,3.6,51,2019-04-05T12:00:00+02:00,PT15M
8,0.15,-155,78.7,6,123,0,123,118,0,89.4,1005.2,3.4,50,2019-04-05T12:15:00+02:00,PT15M
8,0.15,-159,79.9,6,119,0,119,115,0,88.9,1005.2,3.1,49,2019-04-05T12:30:00+02:00,PT15M
8,0.15,-164,83.3,6.1,101,0,101,97,0,88.5,1005.2,2.8,48,2019-04-05T12:45:00+02:00,PT15M
8,0.15,-169,83,6.1,104,0,104,101,0,88,1005.2,2.5,48,2019-04-05T13:00:00+02:00,PT15M
8,0.15,-174,83.2,6.1,104,0,104,100,0,87.8,1005.3,2.2,47,2019-04-05T13:15:00+02:00,PT15M
8,0.15,-180,82.5,6.1,109,0,109,105,0,87.8,1005.3,1.8,47,2019-04-05T13:30:00+02:00,PT15M
8,0.15,175,81.7,6.1,113,0,113,109,0,87.8,1005.4,1.4,47,2019-04-05T13:45:00+02:00,PT15M
8,0.15,170,80.7,6.1,118,0,118,114,0,87.8,1005.4,1,47,2019-04-05T14:00:00+02:00,PT15M
8,0.15,165,80.4,6.1,118,0,118,114,0,87.7,1005.4,0.9,48,2019-04-05T14:15:00+02:00,PT15M
8,0.15,160,82.8,6.2,101,0,101,97,0,87.4,1005.5,1,49,2019-04-05T14:30:00+02:00,PT15M
8,0.15,156,85.4,6.2,84,0,84,81,0,87.1,1005.5,1.1,49,2019-04-05T14:45:00+02:00,PT15M
