air_temp,albedo,azimuth,cloud_opacity,dewpoint_temp,dni,ghi,precipitation_rate,relative_humidity,surface_pressure,wind_speed_100m,zenith,period_end,period
12,0.17,-56,0,10.1,19,11,0,85.9,1012.3,3.3,88,2019-07-18T05:45:00+02:00,PT15M
13,0.17,-59,23.9,10.2,18,21,0,85.9,1012.2,3.3,86,2019-07-18T06:00:00+02:00,PT15M
13,0.17,-62,71.5,10.3,0,14,0,85.7,1012.2,3.2,84,2019-07-18T06:15:00+02:00,PT15M
13,0.17,-65,80.8,10.6,0,15,0,85.3,1012.2,3.1,82,2019-07-18T06:30:00+02:00,PT15M
13,0.17,-67,66.9,10.8,0,35,0,84.9,1012.2,3,80,2019-07-18T06:45:00+02:00,PT15M
14,0.17,-70,51.8,11.1,0,66,0,84.5,1012.2,2.9,78,2019-07-18T07:00:00+02:00,PT15M
14,0.17,-73,42.3,11.3,0,99,0,83.4,1012.2,2.7,76,2019-07-18T07:15:00+02:00,PT15M
15,0.17,-76,34.1,11.5,0,137,0,81.7,1012.1,2.5,74,2019-07-18T07:30:00+02:00,PT15M
15,0.17,-79,34.1,11.7,0,161,0,80.1,1012.1,2.3,72,2019-07-18T07:45:00+02:00,PT15M
16,0.17,-82,28.5,11.9,67,202,0,78.4,1012.1,2.1,69,2019-07-18T08:00:00+02:00,PT15M
16,0.17,-84,17.5,12,248,265,0,76.6,1012,2,67,2019-07-18T08:15:00+02:00,PT15M
17,0.17,-87,15,12.1,312,306,0,74.6,1012,1.9,65,2019-07-18T08:30:00+02:00,PT15M
17,0.17,-90,6.3,12.2,500,373,0,72.6,1011.9,1.9,63,2019-07-18T08:45:00+02:00,PT15M
18,0.17,-93,0,12.3,656,435,0,70.7,1011.9,1.8,60,2019-07-18T09:00:00+02:00,PT15M
18,0.17,-96,0,12.3,674,472,0,68.7,1011.9,1.8,58,2019-07-18T09:15:00+02:00,PT15M
19,0.17,-100,0,12.3,691,508,0,66.6,1011.8,1.8,56,2019-07-18T09:30:00+02:00,PT15M
19,0.17,-103,0,12.4,705,543,0,64.5,1011.8,1.8,54,2019-07-18T09:45:00+02:00,PT15M
20,0.17,-106,0,12.4,717,576,0,62.6,1011.8,1.9,51,2019-07-18T10:00:00+02:00,PT15M
20,0.17,-110,0,12.3,727,608,0,60.6,1011.7,1.9,49,2019-07-18T10:15:00+02:00,PT15M
21,0.17,-114,0,12.2,736,638,0,58.6,1011.7,2,47,2019-07-18T10:30:00+02:00,PT15M
21,0.17,-118,0,12.1,744,667,0,56.7,1011.6,2.1,45,2019-07-18T10:45:00+02:00,PT15M
21,0.17,-122,0,12,750,694,0,54.9,1011.6,2.2,43,2019-07-18T11:00:00+02:00,PT15M
22,0.17,-126,0,11.8,756,718,0,52.9,1011.5,2.1,41,2019-07-18T11:15:00+02:00,PT15M
22,0.17,-131,1.7,11.5,719,728,0,50.7,1011.4,1.9,39,2019-07-18T11:30:00+02:00,PT15M
23,0.17,-136,12.6,11.2,465,665,0,48.6,1011.3,1.7,38,2019-07-18T11:45:00+02:00,PT15M
23,0.17,-141,18.2,10.9,344,636,0,46.5,1011.1,1.5,36,2019-07-18T12:00:00+02:00,PT15M
23,0.17,-147,20.9,10.7,289,627,0,45.2,1011,1.5,35,2019-07-18T12:15:00+02:00,PT15M
23,0.17,-152,21,10.7,283,635,0,44.6,1011,1.7,34,2019-07-18T12:30:00+02:00,PT15M
24,0.17,-159,20.9,10.6,283,643,0,44,1010.9,1.9,33,2019-07-18T12:45:00+02:00,PT15M
24,0.17,-165,17.3,10.6,354,677,0,43.4,1010.8,2.1,32,2019-07-18T13:00:00+02:00,PT15M
24,0.17,-171,18.3,10.6,329,672,0,42.9,1010.8,2.2,32,2019-07-18T13:15:00+02:00,PT15M
24,0.17,-178,15.3,10.5,388,697,0,42.5,1010.7,2.4,31,2019-07-18T13:30:00+02:00,PT15M
24,0.17,175,14.2,10.5,411,705,0,42.1,1010.7,2.5,31,2019-07-18T13:45:00+02:00,PT15M
24,0.17,169,17.7,10.4,337,674,0,41.7,1010.7,2.7,32,2019-07-18T14:00:00+02:00,PT15M
24,0.17,162,18.5,10.4,322,663,0,41.4,1010.6,2.8,32,2019-07-18T14:15:00+02:00,PT15M
24,0.17,156,24.9,10.4,202,604,0,41.2,1010.6,2.8,33,2019-07-18T14:30:00+02:00,PT15M
24,0.17,150,34.9,10.3,32,516,0,41,1010.5,2.8,34,2019-07-18T14:45:00+02:00,PT15M
25,0.17,144,36.4,10.3,12,495,0,40.9,1010.5,2.9,35,2019-07-18T15:00:00+02:00,PT15M
25,0.17,139,40.6,10.4,0,452,0,40.8,1010.4,2.9,37,2019-07-18T15:15:00+02:00,PT15M
25,0.17,134,41.7,10.5,0,433,0,41,1010.4,2.8,38,2019-07-18T15:30:00+02:00,PT15M
25,0.17,129,35.6,10.6,14,463,0,41.2,1010.3,2.7,40,2019-07-18T15:45:00+02:00,PT15M
25,0.17,124,28.1,10.7,128,499,0,41.3,1010.3,2.6,42,2019-07-18T16:00:00+02:00,PT15M
25,0.17,120,16.9,10.8,323,556,0,41.5,1010.2,2.5,44,2019-07-18T16:15:00+02:00,PT15M
25,0.17,116,16.5,10.9,322,534,0,41.6,1010.1,2.6,46,2019-07-18T16:30:00+02:00,PT15M
25,0.17,112,10.6,10.9,431,544,0,41.7,1010.1,2.7,48,2019-07-18T16:45:00+02:00,PT15M
25,0.17,108,11.3,11,403,511,0,41.9,1010,2.8,50,2019-07-18T17:00:00+02:00,PT15M
25,0.17,105,8.8,11,439,494,0,41.8,1010,2.8,52,2019-07-18T17:15:00+02:00,PT15M
25,0.17,101,16.3,10.9,284,425,0,41.4,1010,2.8,55,2019-07-18T17:30:00+02:00,PT15M
25,0.17,98,33,10.8,21,315,0,41.1,1010,2.9,57,2019-07-18T17:45:00+02:00,PT15M
25,0.17,95,43.5,10.7,0,244,0,40.8,1010,2.9,59,2019-07-18T18:00:00+02:00,PT15M
25,0.17,92,48.2,10.6,0,204,0,40.4,1009.9,2.9,61,2019-07-18T18:15:00+02:00,PT15M
25,0.17,89,40.2,10.5,0,211,0,40,1009.9,2.7,64,2019-07-18T18:30:00+02:00,PT15M
25,0.17,86,26.3,10.3,41,232,0,39.6,1009.9,2.6,66,2019-07-18T18:45:00+02:00,PT15M
25,0.17,83,28.9,10.2,38,197,0,39.2,1009.9,2.5,68,2019-07-18T19:00:00+02:00,PT15M
25,0.17,80,46.8,10.3,0,126,0,39.9,1009.8,2.2,70,2019-07-18T19:15:00+02:00,PT15M
25,0.17,78,45.5,10.7,0,109,0,41.5,1009.8,1.9,73,2019-07-18T19:30:00+02:00,PT15M
24,0.17,75,46.9,11,0,88,0,43.3,1009.8,1.6,75,2019-07-18T19:45:00+02:00,PT15M
24,0.17,72,57.4,11.4,0,56,0,45.1,1009.8,1.4,77,2019-07-18T20:00:00+02:00,PT15M
24,0.17,69,53.6,11.6,0,47,0.1,46.8,1009.8,1.4,79,2019-07-18T20:15:00+02:00,PT15M
23,0.17,66,48,11.8,0,39,0.1,48.2,1009.8,1.7,81,2019-07-18T20:30:00+02:00,PT15M
23,0.17,63,40.1,11.8,0,30,0.1,49.7,1009.8,2,83,2019-07-18T20:45:00+02:00,PT15M
23,0.17,61,29.7,12,0,23,0.1,51.3,1009.8,2.4,85,2019-07-18T21:00:00+02:00,PT15M
22,0.17,58,44,12,0,9,0,52.5,1009.8,2.8,87,2019-07-18T21:15:00+02:00,PT15M
22,0.17,55,47.5,11.8,0,2,0,53.3,1009.9,3.2,89,2019-07-18T21:30:00+02:00,PT15M
21,0.17,52,47.5,11.8,0,0,0,54.1,1009.9,3.6,91,2019-07-18T21:45:00+02:00,PT15M
21,0.17,49,50.7,11.6,0,0,0,54.9,1010,4,93,2019-07-18T22:00:00+02:00,PT15M
21,0.17,46,48.9,11.6,0,0,0,55.7,1010.1,4.4,94,2019-07-18T22:15:00+02:00,PT15M
21,0.17,42,41.3,11.6,0,0,0,56.6,1010.1,4.6,96,2019-07-18T22:30:00+02:00,PT15M
20,0.17,39,35.7,11.6,0,0,0,57.5,1010.2,4.9,98,2019-07-18T22:45:00+02:00,PT15M
20,0.17,36,49.1,11.6,0,0,0,58.3,1010.2,5.3,99,2019-07-18T23:00:00+02:00,PT15M
20,0.17,33,65.4,11.6,0,0,0.1,59.4,1010.3,5.3,100,2019-07-18T23:15:00+02:00,PT15M
20,0.17,29,66.5,11.7,0,0,0.1,60.5,1010.3,5.2,101,2019-07-18T23:30:00+02:00,PT15M
19,0.17,26,68.5,11.8,0,0,0.1,61.7,1010.4,5.3,102,2019-07-18T23:45:00+02:00,PT15M
19,0.17,23,69.6,11.9,0,0,0.1,62.8,1010.4,5.6,103,2019-07-19T00:00:00+02:00,PT15M
19,0.17,19,71.8,12,0,0,0.1,63.8,1010.5,5.8,104,2019-07-19T00:15:00+02:00,PT15M
19,0.17,15,71.2,12.1,0,0,0.1,64.7,1010.5,5.7,105,2019-07-19T00:30:00+02:00,PT15M
19,0.17,12,71.2,12.2,0,0,0.1,65.5,1010.5,5.7,105,2019-07-19T00:45:00+02:00,PT15M
19,0.17,8,70.7,12.2,0,0,0.1,66.3,1010.6,5.6,106,2019-07-19T01:00:00+02:00,PT15M
19,0.17,5,69.5,12.4,0,0,0.6,67.5,1010.6,5.6,106,2019-07-19T01:15:00+02:00,PT15M
18,0.17,1,69.4,12.6,0,0,0.6,69.1,1010.7,5.6,106,2019-07-19T01:30:00+02:00,PT15M
18,0.17,-3,69.4,12.7,0,0,0.6,70.6,1010.8,5.7,106,2019-07-19T01:45:00+02:00,PT15M
18,0.17,-6,68.3,12.9,0,0,0.6,72.2,1010.9,5.8,106,2019-07-19T02:00:00+02:00,PT15M
18,0.17,-10,65.7,13.1,0,0,0.5,73.8,1011,5.8,106,2019-07-19T02:15:00+02:00,PT15M
18,0.17,-13,66.8,13.2,0,0,0.5,75.4,1011,5.7,105,2019-07-19T02:30:00+02:00,PT15M
18,0.17,-17,69.4,13.4,0,0,0.5,76.9,1011,5.6,105,2019-07-19T02:45:00+02:00,PT15M
17,0.17,-21,68.9,13.5,0,0,0.5,78.6,1011,5.5,104,2019-07-19T03:00:00+02:00,PT15M
17,0.17,-24,67.6,13.6,0,0,0,79.9,1011,5.5,103,2019-07-19T03:15:00+02:00,PT15M
17,0.17,-27,70.1,13.8,0,0,0,80.9,1011,5.4,102,2019-07-19T03:30:00+02:00,PT15M
17,0.17,-31,71.6,13.8,0,0,0,82,1011.1,5.4,101,2019-07-19T03:45:00+02:00,PT15M
17,0.17,-34,66.7,14,0,0,0,83,1011.1,5.4,100,2019-07-19T04:00:00+02:00,PT15M
17,0.17,-37,73.8,14,0,0,0,83.8,1011.2,5.4,98,2019-07-19T04:15:00+02:00,PT15M
17,0.17,-41,73.5,14,0,0,0,84.2,1011.2,5.6,97,2019-07-19T04:30:00+02:00,PT15M
17,0.17,-44,77,14.1,0,0,0,84.6,1011.2,5.8,95,2019-07-19T04:45:00+02:00,PT15M
17,0.17,-47,75.1,14.1,0,0,0,85,1011.3,6,94,2019-07-19T05:00:00+02:00,PT15M
17,0.17,-50,68.2,14.1,0,0,0,85.1,1011.3,6.1,92,2019-07-19T05:15:00+02:00,PT15M
17,0.17,-53,71.5,14.1,0,0,0,85,1011.3,6.1,90,2019-07-19T05:30:00+02:00,PT15M
17,0.17,-56,71.6,14.2,0,2,0,84.8,1011.4,6.1,88,2019-07-19T05:45:00+02:00,PT15M
17,0.17,-59,75.8,14.2,0,6,0,84.7,1011.4,6.1,87,2019-07-19T06:00:00+02:00,PT15M
17,0.17,-62,82.4,14.2,0,8,0,84.5,1011.5,6.1,85,2019-07-19T06:15:00+02:00,PT15M
17,0.17,-65,71.6,14.2,0,19,0,84.1,1011.5,5.9,83,2019-07-19T06:30:00+02:00,PT15M
17,0.17,-68,62.5,14.3,0,35,0,83.7,1011.5,5.7,80,2019-07-19T06:45:00+02:00,PT15M
17,0.17,-70,51.4,14.3,0,59,0,83.3,1011.6,5.6,78,2019-07-19T07:00:00+02:00,PT15M
17,0.17,-73,46.3,14.4,0,83,0,82.7,1011.6,5.5,76,2019-07-19T07:15:00+02:00,PT15M
18,0.17,-76,38.1,14.5,0,117,0,81.9,1011.7,5.4,74,2019-07-19T07:30:00+02:00,PT15M
18,0.17,-79,38.8,14.6,0,138,0,81.2,1011.8,5.4,72,2019-07-19T07:45:00+02:00,PT15M
18,0.17,-82,50.1,14.7,0,132,0,80.4,1011.9,5.4,70,2019-07-19T08:00:00+02:00,PT15M
18,0.17,-85,50.5,14.8,0,150,0,79.4,1012,5.4,67,2019-07-19T08:15:00+02:00,PT15M
19,0.17,-87,50.8,14.7,0,169,0,78,1012.1,5.6,65,2019-07-19T08:30:00+02:00,PT15M
19,0.17,-90,47.6,14.7,0,201,0,76.7,1012.2,5.8,63,2019-07-19T08:45:00+02:00,PT15M
19,0.17,-93,43.1,14.6,0,240,0,75.4,1012.2,5.9,60,2019-07-19T09:00:00+02:00,PT15M
19,0.17,-97,43.8,14.6,0,259,0.1,73.9,1012.3,6,58,2019-07-19T09:15:00+02:00,PT15M
20,0.17,-100,42.3,14.5,0,287,0.1,72.5,1012.4,6,56,2019-07-19T09:30:00+02:00,PT15M
20,0.17,-103,40.9,14.4,0,316,0.1,71,1012.5,5.9,54,2019-07-19T09:45:00+02:00,PT15M
20,0.17,-106,35.2,14.3,31,369,0.1,69.6,1012.5,5.9,51,2019-07-19T10:00:00+02:00,PT15M
20,0.17,-110,33.4,14.2,65,402,0.1,68.2,1012.6,5.8,49,2019-07-19T10:15:00+02:00,PT15M
20,0.17,-114,35.1,14.1,46,412,0.1,66.9,1012.7,5.6,47,2019-07-19T10:30:00+02:00,PT15M
21,0.17,-118,38.3,13.9,7,410,0.1,65.7,1012.7,5.5,45,2019-07-19T10:45:00+02:00,PT15M
21,0.17,-122,38.9,13.8,5,422,0.1,64.4,1012.8,5.3,43,2019-07-19T11:00:00+02:00,PT15M
21,0.17,-126,38,13.7,17,444,0.1,63.4,1012.8,5,41,2019-07-19T11:15:00+02:00,PT15M
21,0.17,-131,39.1,13.6,12,450,0.1,62.5,1012.8,4.5,40,2019-07-19T11:30:00+02:00,PT15M
21,0.17,-136,30.9,13.6,128,525,0.1,61.6,1012.8,4.1,38,2019-07-19T11:45:00+02:00,PT15M
21,0.17,-141,30.7,13.5,135,539,0.1,60.8,1012.9,3.6,36,2019-07-19T12:00:00+02:00,PT15M
22,0.17,-147,49.8,13.4,0,398,0.1,59.7,1012.9,3.4,35,2019-07-19T12:15:00+02:00,PT15M
22,0.17,-152,62.1,13.4,0,305,0.1,58.5,1012.8,3.4,34,2019-07-19T12:30:00+02:00,PT15M
22,0.17,-159,60.2,13.3,0,324,0.1,57.4,1012.8,3.3,33,2019-07-19T12:45:00+02:00,PT15M
22,0.17,-165,51,13.2,0,403,0.1,56.2,1012.8,3.3,32,2019-07-19T13:00:00+02:00,PT15M
23,0.17,-171,41.8,13,0,482,0,55.2,1012.8,3.4,32,2019-07-19T13:15:00+02:00,PT15M
23,0.17,-178,45.9,12.9,0,449,0,54.2,1012.8,3.5,32,2019-07-19T13:30:00+02:00,PT15M
23,0.17,175,54.1,12.8,0,381,0,53.3,1012.8,3.6,32,2019-07-19T13:45:00+02:00,PT15M
23,0.17,169,48.5,12.7,0,427,0,52.4,1012.8,3.8,32,2019-07-19T14:00:00+02:00,PT15M
23,0.17,162,49.2,12.5,0,419,0,51.3,1012.8,3.9,33,2019-07-19T14:15:00+02:00,PT15M
23,0.17,156,54.8,12.3,0,370,0,50.1,1012.8,3.8,33,2019-07-19T14:30:00+02:00,PT15M
24,0.17,150,46,12.2,27,435,0,49,1012.8,3.8,34,2019-07-19T14:45:00+02:00,PT15M
24,0.17,144,20.3,12,341,631,0,47.8,1012.8,3.8,36,2019-07-19T15:00:00+02:00,PT15M
24,0.17,139,20.7,11.9,330,615,0,46.9,1012.8,3.7,37,2019-07-19T15:15:00+02:00,PT15M
24,0.17,134,21.8,11.8,307,592,0,46.3,1012.8,3.6,39,2019-07-19T15:30:00+02:00,PT15M
24,0.17,129,22,11.8,299,573,0,45.7,1012.8,3.4,40,2019-07-19T15:45:00+02:00,PT15M
24,0.17,124,31.8,11.7,121,486,0,45,1012.8,3.2,42,2019-07-19T16:00:00+02:00,PT15M
25,0.17,120,44,11.6,0,384,0,44.5,1012.8,3.1,44,2019-07-19T16:15:00+02:00,PT15M
25,0.17,116,47.7,11.5,0,345,0,44.2,1012.8,3.1,46,2019-07-19T16:30:00+02:00,PT15M
25,0.17,112,45,11.4,0,345,0,43.8,1012.8,3.1,48,2019-07-19T16:45:00+02:00,PT15M
25,0.17,109,36,11.3,42,382,0,43.5,1012.9,3.1,50,2019-07-19T17:00:00+02:00,PT15M
25,0.17,105,29.4,11.2,141,398,0,43.4,1012.9,3.1,52,2019-07-19T17:15:00+02:00,PT15M
24,0.17,102,33.7,11.2,85,352,0,43.6,1012.8,2.9,55,2019-07-19T17:30:00+02:00,PT15M
24,0.17,98,43.3,11.3,0,280,0,43.8,1012.8,2.8,57,2019-07-19T17:45:00+02:00,PT15M
24,0.17,95,32.1,11.3,79,311,0,44,1012.8,2.7,59,2019-07-19T18:00:00+02:00,PT15M
24,0.17,92,26.6,11.3,155,308,0,44.2,1012.8,2.6,61,2019-07-19T18:15:00+02:00,PT15M
24,0.17,89,17.4,11.3,299,315,0,44.3,1012.7,2.4,64,2019-07-19T18:30:00+02:00,PT15M
24,0.17,86,18.1,11.2,273,281,0,44.4,1012.7,2.3,66,2019-07-19T18:45:00+02:00,PT15M
24,0.17,83,27.3,11.2,110,222,0,44.5,1012.6,2.2,68,2019-07-19T19:00:00+02:00,PT15M
24,0.17,80,35.2,11.3,14,174,0,45.2,1012.6,2,71,2019-07-19T19:15:00+02:00,PT15M
24,0.17,78,40.3,11.5,0,138,0,46.3,1012.6,1.9,73,2019-07-19T19:30:00+02:00,PT15M
24,0.17,75,38.7,11.8,0,119,0,47.5,1012.6,1.7,75,2019-07-19T19:45:00+02:00,PT15M
23,0.17,72,38.4,12,0,97,0,48.7,1012.7,1.6,77,2019-07-19T20:00:00+02:00,PT15M
23,0.17,69,25.9,12.2,39,92,0,50.3,1012.7,1.4,79,2019-07-19T20:15:00+02:00,PT15M
23,0.17,66,22.5,12.5,48,72,0,52.1,1012.8,1,81,2019-07-19T20:30:00+02:00,PT15M
23,0.17,63,17.2,12.7,65,53,0,54,1012.9,0.8,83,2019-07-19T20:45:00+02:00,PT15M
22,0.17,61,1.3,13,156,39,0,56,1012.9,0.5,86,2019-07-19T21:00:00+02:00,PT15M
22,0.17,58,3.7,13,43,19,0,57.2,1013,0.5,87,2019-07-19T21:15:00+02:00,PT15M
22,0.17,55,8.1,12.7,0,4,0,57.5,1013.1,0.6,89,2019-07-19T21:30:00+02:00,PT15M
21,0.17,52,8.2,12.5,0,0,0,57.8,1013.2,0.9,91,2019-07-19T21:45:00+02:00,PT15M
21,0.17,49,6.7,12.2,0,0,0,58.1,1013.2,1.1,93,2019-07-19T22:00:00+02:00,PT15M
20,0.17,46,1.2,12.1,0,0,0,59,1013.3,1.4,95,2019-07-19T22:15:00+02:00,PT15M
20,0.17,43,0,12.2,0,0,0,60.7,1013.4,1.5,96,2019-07-19T22:30:00+02:00,PT15M
20,0.17,39,0,12.3,0,0,0,62.4,1013.5,1.7,98,2019-07-19T22:45:00+02:00,PT15M
19,0.17,36,17.3,12.4,0,0,0,64.2,1013.6,1.8,99,2019-07-19T23:00:00+02:00,PT15M
19,0.17,33,44.5,12.4,0,0,0,66.2,1013.7,2.2,100,2019-07-19T23:15:00+02:00,PT15M
18,0.17,29,38,12.4,0,0,0,68.4,1013.8,2.7,102,2019-07-19T23:30:00+02:00,PT15M
18,0.17,26,40.9,12.5,0,0,0,70.7,1013.8,3.3,103,2019-07-19T23:45:00+02:00,PT15M
17,0.17,23,45.7,12.5,0,0,0,73.1,1013.9,3.8,104,2019-07-20T00:00:00+02:00,PT15M
17,0.17,19,49.2,12.5,0,0,0,74.5,1013.8,4.2,104,2019-07-20T00:15:00+02:00,PT15M
17,0.17,16,43.7,12.4,0,0,0,74.9,1013.7,4.3,105,2019-07-20T00:30:00+02:00,PT15M
17,0.17,12,40.9,12.3,0,0,0,75.2,1013.5,4.5,106,2019-07-20T00:45:00+02:00,PT15M
17,0.17,8,45.9,12.2,0,0,0,75.6,1013.4,4.7,106,2019-07-20T01:00:00+02:00,PT15M
16,0.17,5,45.9,12.2,0,0,0,76.1,1013.3,4.7,106,2019-07-20T01:15:00+02:00,PT15M
16,0.17,1,43.6,12.1,0,0,0,76.8,1013.5,4.7,106,2019-07-20T01:30:00+02:00,PT15M
16,0.17,-3,38.5,12,0,0,0,77.5,1013.6,4.7,106,2019-07-20T01:45:00+02:00,PT15M
16,0.17,-6,46.4,11.9,0,0,0,78.3,1013.7,4.7,106,2019-07-20T02:00:00+02:00,PT15M
16,0.17,-10,56.8,11.9,0,0,0,78.8,1013.7,4.8,106,2019-07-20T02:15:00+02:00,PT15M
15,0.17,-13,42.9,11.8,0,0,0,79.2,1013.6,5,105,2019-07-20T02:30:00+02:00,PT15M
15,0.17,-17,45.6,11.8,0,0,0,79.6,1013.5,5.1,105,2019-07-20T02:45:00+02:00,PT15M
15,0.17,-21,55.4,11.7,0,0,0,79.9,1013.4,5.3,104,2019-07-20T03:00:00+02:00,PT15M
15,0.17,-24,50.2,11.7,0,0,0,80.3,1013.4,5.4,103,2019-07-20T03:15:00+02:00,PT15M
15,0.17,-28,42.7,11.7,0,0,0,80.5,1013.3,5.4,102,2019-07-20T03:30:00+02:00,PT15M
15,0.17,-31,64,11.6,0,0,0,80.8,1013.3,5.4,101,2019-07-20T03:45:00+02:00,PT15M
15,0.17,-34,78.8,11.6,0,0,0,81,1013.3,5.4,100,2019-07-20T04:00:00+02:00,PT15M
15,0.17,-38,73.5,11.6,0,0,0,81.2,1013.3,5.4,99,2019-07-20T04:15:00+02:00,PT15M
15,0.17,-41,62.5,11.6,0,0,0,81.2,1013.2,5.5,97,2019-07-20T04:30:00+02:00,PT15M
15,0.17,-44,61.3,11.6,0,0,0,81.2,1013.2,5.6,96,2019-07-20T04:45:00+02:00,PT15M
15,0.17,-47,63.5,11.6,0,0,0,81.2,1013.1,5.6,94,2019-07-20T05:00:00+02:00,PT15M
15,0.17,-50,66.1,11.6,0,0,0,81,1013,5.8,92,2019-07-20T05:15:00+02:00,PT15M
15,0.17,-53,62.8,11.8,0,0,0,80.6,1012.9,5.9,90,2019-07-20T05:30:00+02:00,PT15M
15,0.17,-56,73,11.8,0,2,0,80.2,1012.8,6.1,89,2019-07-20T05:45:00+02:00,PT15M
15,0.17,-59,75,12,0,6,0,79.8,1012.7,6.2,87,2019-07-20T06:00:00+02:00,PT15M
16,0.17,-62,72.1,12.1,0,12,0,79.2,1012.7,6.2,85,2019-07-20T06:15:00+02:00,PT15M
16,0.17,-65,60.9,12.2,0,28,0,78.2,1012.7,6.1,83,2019-07-20T06:30:00+02:00,PT15M
16,0.17,-68,36.6,12.3,0,60,0,77.2,1012.7,5.9,81,2019-07-20T06:45:00+02:00,PT15M
17,0.17,-70,65,12.4,0,44,0,76.2,1012.8,5.8,78,2019-07-20T07:00:00+02:00,PT15M
17,0.17,-73,67.6,12.6,0,52,0,74.7,1012.7,5.7,76,2019-07-20T07:15:00+02:00,PT15M
18,0.17,-76,51.2,12.6,0,96,0,72.5,1012.6,5.6,74,2019-07-20T07:30:00+02:00,PT15M
18,0.17,-79,34.3,12.8,0,153,0,70.4,1012.5,5.5,72,2019-07-20T07:45:00+02:00,PT15M
19,0.17,-82,30.3,12.8,30,188,0,68.3,1012.4,5.4,70,2019-07-20T08:00:00+02:00,PT15M
19,0.17,-85,26.5,13,96,227,0,66.2,1012.3,5.3,67,2019-07-20T08:15:00+02:00,PT15M
20,0.17,-88,19.9,13.1,221,279,0,64.1,1012.2,5.2,65,2019-07-20T08:30:00+02:00,PT15M
21,0.17,-91,0.7,13.2,602,383,0,62.1,1012.1,5.1,63,2019-07-20T08:45:00+02:00,PT15M
21,0.17,-94,0,13.3,643,423,0,60.2,1012,5.1,61,2019-07-20T09:00:00+02:00,PT15M
22,0.17,-97,0,13.4,666,460,0,58.3,1012,5.1,58,2019-07-20T09:15:00+02:00,PT15M
23,0.17,-100,0,13.5,686,497,0,56.4,1012,5.2,56,2019-07-20T09:30:00+02:00,PT15M
23,0.17,-103,0,13.5,704,532,0,54.5,1012,5.4,54,2019-07-20T09:45:00+02:00,PT15M
24,0.17,-107,0,13.6,721,566,0,52.8,1012,5.6,52,2019-07-20T10:00:00+02:00,PT15M
24,0.17,-110,0,13.5,736,599,0,51.1,1011.9,5.7,49,2019-07-20T10:15:00+02:00,PT15M
25,0.17,-114,0,13.4,749,630,0,49.4,1011.9,5.8,47,2019-07-20T10:30:00+02:00,PT15M
25,0.17,-118,0,13.2,762,659,0,47.9,1011.8,5.9,45,2019-07-20T10:45:00+02:00,PT15M
25,0.17,-122,0,13.1,773,686,0,46.4,1011.7,6.1,43,2019-07-20T11:00:00+02:00,PT15M
26,0.17,-126,0,13.1,782,711,0,45.5,1011.7,6,41,2019-07-20T11:15:00+02:00,PT15M
26,0.17,-131,0,13.3,790,734,0,45.2,1011.6,5.7,40,2019-07-20T11:30:00+02:00,PT15M
26,0.17,-136,0,13.4,797,754,0,44.9,1011.6,5.4,38,2019-07-20T11:45:00+02:00,PT15M
27,0.17,-141,0,13.6,803,771,0,44.6,1011.6,5.2,37,2019-07-20T12:00:00+02:00,PT15M
27,0.17,-147,0,13.6,809,787,0,43.9,1011.4,5,35,2019-07-20T12:15:00+02:00,PT15M
27,0.17,-152,0,13.6,814,800,0,42.8,1011.1,4.8,34,2019-07-20T12:30:00+02:00,PT15M
28,0.17,-159,6.5,13.5,654,758,0,41.7,1010.8,4.7,33,2019-07-20T12:45:00+02:00,PT15M
28,0.17,-165,11.5,13.4,536,723,0,40.7,1010.4,4.6,32,2019-07-20T13:00:00+02:00,PT15M
28,0.17,-171,12.5,13.3,511,718,0,39.8,1010.3,4.6,32,2019-07-20T13:15:00+02:00,PT15M
29,0.17,-178,17.6,13.2,397,677,0,39.1,1010.3,4.8,32,2019-07-20T13:30:00+02:00,PT15M
29,0.17,175,23.8,13.2,270,624,0,38.4,1010.3,5,32,2019-07-20T13:45:00+02:00,PT15M
29,0.17,169,28.1,13.1,184,584,0,37.7,1010.3,5.1,32,2019-07-20T14:00:00+02:00,PT15M
29,0.17,162,30.4,13.2,144,559,0.4,37.8,1010.3,5.2,33,2019-07-20T14:15:00+02:00,PT15M
29,0.17,156,44.9,13.5,0,436,0.4,38.5,1010.4,5.3,34,2019-07-20T14:30:00+02:00,PT15M
29,0.17,150,34.6,13.8,57,507,0.4,39.3,1010.5,5.6,35,2019-07-20T14:45:00+02:00,PT15M
29,0.17,144,24.9,14.1,206,569,0.4,40,1010.6,6.1,36,2019-07-20T15:00:00+02:00,PT15M
29,0.17,139,18.5,14.8,313,600,2.9,43.2,1010.8,6.2,37,2019-07-20T15:15:00+02:00,PT15M
27,0.17,134,28.9,15.8,161,509,2.9,49.3,1011,6.1,39,2019-07-20T15:30:00+02:00,PT15M
26,0.17,129,54.4,17,0,315,2.9,56.2,1011.2,6.2,40,2019-07-20T15:45:00+02:00,PT15M
25,0.17,124,58.8,18,0,274,2.9,64.1,1011.4,6.5,42,2019-07-20T16:00:00+02:00,PT15M
25,0.17,120,77.1,18.5,0,147,0.4,69.5,1011.4,6.2,44,2019-07-20T16:15:00+02:00,PT15M
24,0.17,116,88.5,18.3,0,71,0.4,71.6,1011.3,5.1,46,2019-07-20T16:30:00+02:00,PT15M
