air_temp,albedo,azimuth,dni,ghi,precipitation_rate,relative_humidity,surface_pressure,wind_speed_100m,zenith,period_end,period
3,0.18,-6,0,0,0,90.7,1009,4.7,112,2015-05-01T23:45:00Z,PT5M
3,0.18,-8,0,0,0,91,1009,4.6,112,2015-05-01T23:50:00Z,PT5M
3,0.18,-9,0,0,0,91.3,1009,4.6,112,2015-05-01T23:55:00Z,PT5M
3,0.18,-10,0,0,0,91.7,1009,4.6,112,2015-05-02T00:00:00Z,PT5M
3,0.18,-12,0,0,0,91.9,1009,4.5,112,2015-05-02T00:05:00Z,PT5M
3,0.18,-13,0,0,0,92,1009,4.4,112,2015-05-02T00:10:00Z,PT5M
3,0.18,-14,0,0,0,92.1,1009,4.4,111,2015-05-02T00:15:00Z,PT5M
3,0.18,-16,0,0,0,92.2,1009,4.3,111,2015-05-02T00:20:00Z,PT5M
3,0.18,-17,0,0,0,92.3,1009.1,4.2,111,2015-05-02T00:25:00Z,PT5M
3,0.18,-18,0,0,0,92.4,1009.1,4.1,111,2015-05-02T00:30:00Z,PT5M
3,0.18,-19,0,0,0,92.5,1009.1,4.1,111,2015-05-02T00:35:00Z,PT5M
3,0.18,-21,0,0,0,92.6,1009.1,4,110,2015-05-02T00:40:00Z,PT5M
3,0.18,-22,0,0,0,92.7,1009.2,4,110,2015-05-02T00:45:00Z,PT5M
3,0.18,-23,0,0,0,92.8,1009.2,3.9,110,2015-05-02T00:50:00Z,PT5M
3,0.18,-24,0,0,0,93,1009.2,3.8,109,2015-05-02T00:55:00Z,PT5M
3,0.18,-26,0,0,0,93.1,1009.2,3.8,109,2015-05-02T01:00:00Z,PT5M
3,0.18,-27,0,0,0,93.1,1009.3,3.7,109,2015-05-02T01:05:00Z,PT5M
3,0.18,-28,0,0,0,93.2,1009.3,3.7,108,2015-05-02T01:10:00Z,PT5M
3,0.18,-29,0,0,0,93.3,1009.3,3.6,108,2015-05-02T01:15:00Z,PT5M
3,0.18,-30,0,0,0,93.3,1009.3,3.6,108,2015-05-02T01:20:00Z,PT5M
3,0.18,-32,0,0,0,93.4,1009.4,3.6,107,2015-05-02T01:25:00Z,PT5M
3,0.18,-33,0,0,0,93.4,1009.4,3.5,107,2015-05-02T01:30:00Z,PT5M
3,0.18,-34,0,0,0,93.5,1009.4,3.5,107,2015-05-02T01:35:00Z,PT5M
3,0.18,-35,0,0,0,93.5,1009.4,3.5,106,2015-05-02T01:40:00Z,PT5M
3,0.18,-36,0,0,0,93.6,1009.5,3.5,106,2015-05-02T01:45:00Z,PT5M
3,0.18,-38,0,0,0,93.6,1009.5,3.5,105,2015-05-02T01:50:00Z,PT5M
3,0.18,-39,0,0,0,93.7,1009.5,3.5,105,2015-05-02T01:55:00Z,PT5M
3,0.18,-40,0,0,0,93.8,1009.5,3.5,104,2015-05-02T02:00:00Z,PT5M
3,0.18,-41,0,0,0,93.9,1009.6,3.5,104,2015-05-02T02:05:00Z,PT5M
3,0.18,-42,0,0,0,94,1009.6,3.6,103,2015-05-02T02:10:00Z,PT5M
3,0.18,-43,0,0,0,94.2,1009.6,3.6,103,2015-05-02T02:15:00Z,PT5M
3,0.18,-44,0,0,0,94.4,1009.6,3.6,102,2015-05-02T02:20:00Z,PT5M
2,0.18,-45,0,0,0,94.5,1009.6,3.7,102,2015-05-02T02:25:00Z,PT5M
2,0.18,-47,0,0,0,94.7,1009.6,3.7,101,2015-05-02T02:30:00Z,PT5M
2,0.18,-48,0,0,0,94.9,1009.6,3.7,101,2015-05-02T02:35:00Z,PT5M
2,0.18,-49,0,0,0,95,1009.6,3.8,100,2015-05-02T02:40:00Z,PT5M
2,0.18,-50,0,0,0,95.2,1009.6,3.8,99,2015-05-02T02:45:00Z,PT5M
2,0.18,-51,0,0,0,95.4,1009.6,3.8,99,2015-05-02T02:50:00Z,PT5M
2,0.18,-52,0,0,0,95.6,1009.6,3.9,98,2015-05-02T02:55:00Z,PT5M
2,0.18,-53,0,0,0,95.7,1009.7,3.9,98,2015-05-02T03:00:00Z,PT5M
2,0.18,-54,0,0,0,95.8,1009.7,3.9,97,2015-05-02T03:05:00Z,PT5M
2,0.18,-55,0,0,0,95.9,1009.7,4,96,2015-05-02T03:10:00Z,PT5M
2,0.18,-56,0,0,0,95.9,1009.7,4,96,2015-05-02T03:15:00Z,PT5M
2,0.18,-57,0,0,0,96,1009.7,4,95,2015-05-02T03:20:00Z,PT5M
2,0.18,-58,0,0,0,96.1,1009.8,4,94,2015-05-02T03:25:00Z,PT5M
2,0.18,-59,0,0,0,96.1,1009.8,4,94,2015-05-02T03:30:00Z,PT5M
2,0.18,-60,0,0,0,96.2,1009.8,4.1,93,2015-05-02T03:35:00Z,PT5M
2,0.18,-61,0,0,0,96.2,1009.8,4.1,93,2015-05-02T03:40:00Z,PT5M
2,0.18,-62,0,0,0,96.3,1009.9,4.1,92,2015-05-02T03:45:00Z,PT5M
2,0.18,-63,0,0,0,96.3,1009.9,4.1,91,2015-05-02T03:50:00Z,PT5M
2,0.18,-64,0,0,0,96.4,1009.9,4.1,90,2015-05-02T03:55:00Z,PT5M
2,0.18,-65,1,1,0,96.5,1009.9,4.2,90,2015-05-02T04:00:00Z,PT5M
2,0.18,-66,11,6,0,96.4,1010,4.2,89,2015-05-02T04:05:00Z,PT5M
2,0.18,-67,33,12,0,96.3,1010,4.2,88,2015-05-02T04:10:00Z,PT5M
2,0.18,-68,66,20,0,96.2,1010.1,4.2,88,2015-05-02T04:15:00Z,PT5M
2,0.18,-69,111,27,0,96.1,1010.1,4.3,87,2015-05-02T04:20:00Z,PT5M
2,0.18,-70,75,32,0,96,1010.1,4.3,86,2015-05-02T04:25:00Z,PT5M
2,0.18,-71,38,37,0,95.9,1010.2,4.3,86,2015-05-02T04:30:00Z,PT5M
2,0.18,-72,0,41,0,95.8,1010.2,4.4,85,2015-05-02T04:35:00Z,PT5M
2,0.18,-73,14,49,0,95.6,1010.3,4.4,84,2015-05-02T04:40:00Z,PT5M
3,0.18,-74,51,59,0,95.5,1010.3,4.4,83,2015-05-02T04:45:00Z,PT5M
3,0.18,-75,90,69,0,95.4,1010.4,4.4,83,2015-05-02T04:50:00Z,PT5M
3,0.18,-76,136,81,0,95.3,1010.4,4.5,82,2015-05-02T04:55:00Z,PT5M
3,0.18,-77,182,93,0,95.2,1010.4,4.5,81,2015-05-02T05:00:00Z,PT5M
3,0.18,-78,230,106,0,94.9,1010.5,4.5,80,2015-05-02T05:05:00Z,PT5M
3,0.18,-79,263,118,0,94.4,1010.6,4.4,80,2015-05-02T05:10:00Z,PT5M
3,0.18,-80,294,130,0,93.9,1010.6,4.4,79,2015-05-02T05:15:00Z,PT5M
3,0.18,-81,324,143,0,93.4,1010.7,4.3,78,2015-05-02T05:20:00Z,PT5M
4,0.18,-82,352,156,0,92.9,1010.8,4.2,77,2015-05-02T05:25:00Z,PT5M
4,0.18,-83,378,169,0,92.4,1010.8,4.2,77,2015-05-02T05:30:00Z,PT5M
4,0.18,-84,402,182,0,92,1010.9,4.1,76,2015-05-02T05:35:00Z,PT5M
4,0.18,-85,603,214,0,91.5,1011,4.1,75,2015-05-02T05:40:00Z,PT5M
4,0.18,-86,618,227,0,91,1011,4,74,2015-05-02T05:45:00Z,PT5M
5,0.18,-87,633,241,0,90.6,1011.1,4,74,2015-05-02T05:50:00Z,PT5M
5,0.18,-88,647,255,0,90.1,1011.2,3.9,73,2015-05-02T05:55:00Z,PT5M
5,0.18,-89,660,268,0,89.6,1011.2,3.8,72,2015-05-02T06:00:00Z,PT5M
5,0.18,-90,672,282,0,88.9,1011.3,3.8,71,2015-05-02T06:05:00Z,PT5M
5,0.18,-91,684,296,0,87.9,1011.3,3.8,71,2015-05-02T06:10:00Z,PT5M
6,0.18,-92,695,310,0,87,1011.4,3.7,70,2015-05-02T06:15:00Z,PT5M
6,0.18,-93,706,323,0,86,1011.4,3.7,69,2015-05-02T06:20:00Z,PT5M
6,0.18,-94,716,337,0,85.1,1011.5,3.6,68,2015-05-02T06:25:00Z,PT5M
6,0.18,-95,726,351,0,84.2,1011.5,3.6,68,2015-05-02T06:30:00Z,PT5M
7,0.18,-96,736,365,0,83.3,1011.5,3.6,67,2015-05-02T06:35:00Z,PT5M
7,0.18,-97,747,379,0,82.4,1011.6,3.5,66,2015-05-02T06:40:00Z,PT5M
7,0.18,-98,757,392,0,81.5,1011.6,3.5,65,2015-05-02T06:45:00Z,PT5M
7,0.18,-99,767,406,0,80.6,1011.7,3.4,65,2015-05-02T06:50:00Z,PT5M
7,0.18,-100,777,420,0,79.8,1011.7,3.4,64,2015-05-02T06:55:00Z,PT5M
8,0.18,-101,786,433,0,78.9,1011.7,3.4,63,2015-05-02T07:00:00Z,PT5M
8,0.18,-102,795,447,0,78,1011.8,3.4,62,2015-05-02T07:05:00Z,PT5M
8,0.18,-103,803,460,0,76.9,1011.8,3.5,62,2015-05-02T07:10:00Z,PT5M
8,0.18,-104,811,474,0,75.9,1011.8,3.5,61,2015-05-02T07:15:00Z,PT5M
8,0.18,-105,819,487,0,74.8,1011.8,3.6,60,2015-05-02T07:20:00Z,PT5M
8,0.18,-106,827,500,0,73.8,1011.8,3.7,59,2015-05-02T07:25:00Z,PT5M
8,0.18,-107,834,513,0,72.8,1011.8,3.7,59,2015-05-02T07:30:00Z,PT5M
8,0.18,-109,840,525,0,71.8,1011.8,3.8,58,2015-05-02T07:35:00Z,PT5M
9,0.18,-110,845,538,0,70.8,1011.8,3.9,57,2015-05-02T07:40:00Z,PT5M
9,0.18,-111,827,545,0,69.8,1011.8,4,57,2015-05-02T07:45:00Z,PT5M
9,0.18,-112,804,551,0,68.9,1011.8,4,56,2015-05-02T07:50:00Z,PT5M
9,0.18,-113,692,537,0,67.9,1011.9,4.1,55,2015-05-02T07:55:00Z,PT5M
9,0.18,-114,578,520,0,67,1011.9,4.2,54,2015-05-02T08:00:00Z,PT5M
9,0.18,-116,473,503,0,66.2,1011.9,4.2,54,2015-05-02T08:05:00Z,PT5M
9,0.18,-117,576,538,0,65.6,1011.9,4.2,53,2015-05-02T08:10:00Z,PT5M
9,0.18,-118,713,581,0,64.9,1011.9,4.1,52,2015-05-02T08:15:00Z,PT5M
9,0.18,-119,861,626,0,64.3,1011.9,4.1,52,2015-05-02T08:20:00Z,PT5M
9,0.18,-121,827,627,0,63.7,1011.9,4.1,51,2015-05-02T08:25:00Z,PT5M
10,0.18,-122,773,624,0,63.1,1011.9,4.1,50,2015-05-02T08:30:00Z,PT5M
10,0.18,-123,721,620,0,62.5,1011.9,4,50,2015-05-02T08:35:00Z,PT5M
10,0.18,-125,733,631,0,61.9,1011.9,4,49,2015-05-02T08:40:00Z,PT5M
10,0.18,-126,751,644,0,61.3,1011.9,4,49,2015-05-02T08:45:00Z,PT5M
10,0.18,-128,769,657,0,60.7,1011.9,4,48,2015-05-02T08:50:00Z,PT5M
10,0.18,-129,725,654,0,60.1,1011.9,3.9,47,2015-05-02T08:55:00Z,PT5M
10,0.18,-130,675,648,0,59.5,1011.9,3.9,47,2015-05-02T09:00:00Z,PT5M
10,0.18,-132,626,641,0,59,1011.9,3.9,46,2015-05-02T09:05:00Z,PT5M
10,0.18,-133,625,647,0,58.6,1011.9,3.9,46,2015-05-02T09:10:00Z,PT5M
10,0.18,-135,628,655,0,58.1,1011.9,3.8,45,2015-05-02T09:15:00Z,PT5M
10,0.18,-136,630,662,0,57.7,1011.9,3.8,45,2015-05-02T09:20:00Z,PT5M
10,0.18,-138,727,696,0,57.2,1011.9,3.8,44,2015-05-02T09:25:00Z,PT5M
10,0.18,-140,842,734,0,56.8,1012,3.7,44,2015-05-02T09:30:00Z,PT5M
10,0.18,-141,926,763,0,56.4,1012,3.7,43,2015-05-02T09:35:00Z,PT5M
10,0.18,-143,842,746,0,55.9,1012,3.7,43,2015-05-02T09:40:00Z,PT5M
10,0.18,-145,703,712,0,55.5,1012,3.6,42,2015-05-02T09:45:00Z,PT5M
10,0.18,-146,574,677,0,55.1,1012,3.6,42,2015-05-02T09:50:00Z,PT5M
10,0.18,-148,563,678,0,54.7,1012,3.6,41,2015-05-02T09:55:00Z,PT5M
10,0.18,-150,563,683,0,54.2,1012.1,3.5,41,2015-05-02T10:00:00Z,PT5M
10,0.18,-151,564,687,0,53.8,1012.1,3.5,41,2015-05-02T10:05:00Z,PT5M
10,0.18,-153,633,713,0,53.4,1012.1,3.5,40,2015-05-02T10:10:00Z,PT5M
11,0.18,-155,713,742,0,53,1012.1,3.4,40,2015-05-02T10:15:00Z,PT5M
11,0.18,-157,798,771,0,52.7,1012,3.4,40,2015-05-02T10:20:00Z,PT5M
11,0.18,-159,694,743,0,52.3,1012,3.3,39,2015-05-02T10:25:00Z,PT5M
11,0.18,-161,578,708,0,51.9,1012,3.3,39,2015-05-02T10:30:00Z,PT5M
11,0.18,-162,470,674,0,51.5,1012,3.3,39,2015-05-02T10:35:00Z,PT5M
11,0.18,-164,371,641,0,51.1,1012,3.2,39,2015-05-02T10:40:00Z,PT5M
11,0.18,-166,280,608,0,50.7,1012,3.2,38,2015-05-02T10:45:00Z,PT5M
11,0.18,-168,198,575,0,50.4,1012,3.1,38,2015-05-02T10:50:00Z,PT5M
11,0.18,-170,325,628,0,50,1012,3.1,38,2015-05-02T10:55:00Z,PT5M
11,0.18,-172,501,694,0,49.6,1012,3.1,38,2015-05-02T11:00:00Z,PT5M
11,0.18,-174,704,762,0,49.3,1012,3.1,38,2015-05-02T11:05:00Z,PT5M
11,0.18,-176,842,805,0,48.9,1012,3.1,38,2015-05-02T11:10:00Z,PT5M
11,0.18,-178,943,835,0,48.5,1012,3,38,2015-05-02T11:15:00Z,PT5M
11,0.18,-180,943,835,0,48.1,1012,3,38,2015-05-02T11:20:00Z,PT5M
12,0.18,178,942,835,0,47.7,1012,3,38,2015-05-02T11:25:00Z,PT5M
12,0.18,176,942,834,0,47.3,1012,3,38,2015-05-02T11:30:00Z,PT5M
12,0.18,174,863,810,0,46.9,1012,3,38,2015-05-02T11:35:00Z,PT5M
12,0.18,172,935,830,0,46.6,1012,3,38,2015-05-02T11:40:00Z,PT5M
12,0.18,170,940,831,0,46.2,1012,3,38,2015-05-02T11:45:00Z,PT5M
12,0.18,168,939,829,0,45.8,1012.1,3,38,2015-05-02T11:50:00Z,PT5M
12,0.18,166,938,826,0,45.5,1012.1,3,38,2015-05-02T11:55:00Z,PT5M
12,0.18,164,807,786,0,45.1,1012.1,3,38,2015-05-02T12:00:00Z,PT5M
12,0.18,162,655,736,0,44.8,1012.1,3,39,2015-05-02T12:05:00Z,PT5M
12,0.18,161,724,755,0,44.6,1012.1,3,39,2015-05-02T12:10:00Z,PT5M
12,0.18,159,821,782,0,44.4,1012.1,3,39,2015-05-02T12:15:00Z,PT5M
12,0.18,157,924,808,0,44.1,1012.1,3,39,2015-05-02T12:20:00Z,PT5M
12,0.18,155,929,806,0,43.9,1012.1,3,40,2015-05-02T12:25:00Z,PT5M
12,0.18,153,928,801,0,43.7,1012.1,3.1,40,2015-05-02T12:30:00Z,PT5M
12,0.18,151,926,796,0,43.5,1012.1,3.1,40,2015-05-02T12:35:00Z,PT5M
12,0.18,150,925,791,0,43.3,1012.1,3.1,41,2015-05-02T12:40:00Z,PT5M
13,0.18,148,923,785,0,43,1012.1,3.1,41,2015-05-02T12:45:00Z,PT5M
13,0.18,146,922,780,0,42.8,1012.2,3.1,42,2015-05-02T12:50:00Z,PT5M
13,0.18,145,920,774,0,42.6,1012.2,3.1,42,2015-05-02T12:55:00Z,PT5M
13,0.18,143,919,767,0,42.4,1012.2,3.1,43,2015-05-02T13:00:00Z,PT5M
13,0.18,141,917,761,0,42.2,1012.2,3.1,43,2015-05-02T13:05:00Z,PT5M
13,0.18,140,915,754,0,42.1,1012.1,3.1,43,2015-05-02T13:10:00Z,PT5M
13,0.18,138,874,736,0,42,1012.1,3.1,44,2015-05-02T13:15:00Z,PT5M
13,0.18,136,717,686,0,41.9,1012.1,3,44,2015-05-02T13:20:00Z,PT5M
13,0.18,135,812,706,0,41.7,1012.1,3,45,2015-05-02T13:25:00Z,PT5M
13,0.18,133,906,723,0,41.6,1012.1,3,46,2015-05-02T13:30:00Z,PT5M
13,0.18,132,904,715,0,41.5,1012.1,3,46,2015-05-02T13:35:00Z,PT5M
13,0.18,130,901,706,0,41.4,1012,3,47,2015-05-02T13:40:00Z,PT5M
13,0.18,129,898,697,0,41.3,1012,3,47,2015-05-02T13:45:00Z,PT5M
13,0.18,128,896,688,0,41.2,1012,3,48,2015-05-02T13:50:00Z,PT5M
13,0.18,126,893,678,0,41,1012,3,48,2015-05-02T13:55:00Z,PT5M
13,0.18,125,890,669,0,40.9,1012,2.9,49,2015-05-02T14:00:00Z,PT5M
13,0.18,123,887,659,0,40.8,1012,2.9,50,2015-05-02T14:05:00Z,PT5M
13,0.18,122,883,649,0,40.6,1011.9,2.9,50,2015-05-02T14:10:00Z,PT5M
13,0.18,121,880,638,0,40.4,1011.9,2.9,51,2015-05-02T14:15:00Z,PT5M
13,0.18,119,876,628,0,40.2,1011.9,2.9,52,2015-05-02T14:20:00Z,PT5M
13,0.18,118,873,617,0,40,1011.9,2.8,52,2015-05-02T14:25:00Z,PT5M
13,0.18,117,869,606,0,39.8,1011.9,2.8,53,2015-05-02T14:30:00Z,PT5M
13,0.18,116,865,595,0,39.7,1011.9,2.8,54,2015-05-02T14:35:00Z,PT5M
13,0.18,114,861,584,0,39.5,1011.8,2.8,54,2015-05-02T14:40:00Z,PT5M
13,0.18,113,856,572,0,39.3,1011.8,2.8,55,2015-05-02T14:45:00Z,PT5M
13,0.18,112,852,560,0,39.1,1011.8,2.7,56,2015-05-02T14:50:00Z,PT5M
13,0.18,111,847,548,0,38.9,1011.8,2.7,56,2015-05-02T14:55:00Z,PT5M
13,0.18,110,842,536,0,38.8,1011.8,2.7,57,2015-05-02T15:00:00Z,PT5M
13,0.18,109,837,524,0,38.7,1011.8,2.7,58,2015-05-02T15:05:00Z,PT5M
13,0.18,107,832,511,0,38.6,1011.7,2.6,59,2015-05-02T15:10:00Z,PT5M
13,0.18,106,826,499,0,38.6,1011.7,2.6,59,2015-05-02T15:15:00Z,PT5M
13,0.18,105,820,486,0,38.6,1011.7,2.5,60,2015-05-02T15:20:00Z,PT5M
13,0.18,104,814,473,0,38.6,1011.6,2.5,61,2015-05-02T15:25:00Z,PT5M
13,0.18,103,808,460,0,38.6,1011.6,2.4,62,2015-05-02T15:30:00Z,PT5M
14,0.18,102,801,447,0,38.5,1011.6,2.3,62,2015-05-02T15:35:00Z,PT5M
14,0.18,101,794,434,0,38.5,1011.5,2.3,63,2015-05-02T15:40:00Z,PT5M
14,0.18,100,787,421,0,38.5,1011.5,2.2,64,2015-05-02T15:45:00Z,PT5M
14,0.18,99,780,407,0,38.5,1011.5,2.2,64,2015-05-02T15:50:00Z,PT5M
14,0.18,98,772,394,0,38.5,1011.4,2.1,65,2015-05-02T15:55:00Z,PT5M
14,0.18,97,764,380,0,38.4,1011.4,2.1,66,2015-05-02T16:00:00Z,PT5M
14,0.18,96,755,367,0,38.5,1011.4,2,67,2015-05-02T16:05:00Z,PT5M
13,0.18,95,746,353,0,38.7,1011.3,2,68,2015-05-02T16:10:00Z,PT5M
13,0.18,94,737,340,0,38.8,1011.3,1.9,68,2015-05-02T16:15:00Z,PT5M
13,0.18,93,727,326,0,39,1011.3,1.9,69,2015-05-02T16:20:00Z,PT5M
13,0.18,92,717,312,0,39.1,1011.3,1.9,70,2015-05-02T16:25:00Z,PT5M
13,0.18,91,706,299,0,39.3,1011.3,1.8,71,2015-05-02T16:30:00Z,PT5M
13,0.18,90,695,285,0,39.4,1011.3,1.8,71,2015-05-02T16:35:00Z,PT5M
13,0.18,89,685,271,0,39.6,1011.2,1.8,72,2015-05-02T16:40:00Z,PT5M
13,0.18,88,673,258,0,39.7,1011.2,1.7,73,2015-05-02T16:45:00Z,PT5M
13,0.18,87,661,244,0,39.9,1011.2,1.7,74,2015-05-02T16:50:00Z,PT5M
13,0.18,86,649,231,0,40.1,1011.2,1.7,74,2015-05-02T16:55:00Z,PT5M
13,0.18,85,635,218,0,40.2,1011.2,1.6,75,2015-05-02T17:00:00Z,PT5M
13,0.18,84,621,204,0,40.7,1011.2,1.6,76,2015-05-02T17:05:00Z,PT5M
13,0.18,83,606,191,0,41.5,1011.2,1.6,77,2015-05-02T17:10:00Z,PT5M
13,0.18,82,590,178,0,42.3,1011.2,1.6,77,2015-05-02T17:15:00Z,PT5M
13,0.18,81,574,165,0,43.2,1011.2,1.6,78,2015-05-02T17:20:00Z,PT5M
13,0.18,80,556,153,0,44.1,1011.2,1.6,79,2015-05-02T17:25:00Z,PT5M
13,0.18,79,537,140,0,44.9,1011.2,1.6,80,2015-05-02T17:30:00Z,PT5M
12,0.18,78,516,128,0,45.8,1011.2,1.6,80,2015-05-02T17:35:00Z,PT5M
12,0.18,77,493,115,0,46.7,1011.2,1.6,81,2015-05-02T17:40:00Z,PT5M
12,0.18,76,468,103,0,47.7,1011.2,1.7,82,2015-05-02T17:45:00Z,PT5M
12,0.18,75,442,92,0,48.6,1011.2,1.7,83,2015-05-02T17:50:00Z,PT5M
12,0.18,74,413,80,0,49.6,1011.3,1.7,83,2015-05-02T17:55:00Z,PT5M
12,0.18,73,383,70,0,50.6,1011.3,1.8,84,2015-05-02T18:00:00Z,PT5M
12,0.18,72,351,59,0,51.5,1011.3,1.8,85,2015-05-02T18:05:00Z,PT5M
12,0.18,71,290,49,0,52.3,1011.3,1.8,85,2015-05-02T18:10:00Z,PT5M
11,0.18,70,216,39,0,53.1,1011.3,1.8,86,2015-05-02T18:15:00Z,PT5M
11,0.18,69,151,31,0,53.9,1011.3,1.8,87,2015-05-02T18:20:00Z,PT5M
11,0.18,68,97,22,0,54.7,1011.3,1.8,88,2015-05-02T18:25:00Z,PT5M
11,0.18,67,53,15,0,55.6,1011.4,1.8,88,2015-05-02T18:30:00Z,PT5M
10,0.18,66,22,8,0,56.5,1011.4,1.9,89,2015-05-02T18:35:00Z,PT5M
10,0.18,65,4,2,0,57.4,1011.4,1.9,90,2015-05-02T18:40:00Z,PT5M
10,0.18,64,0,0,0,58.3,1011.4,2,90,2015-05-02T18:45:00Z,PT5M
10,0.18,63,0,0,0,59.2,1011.4,2,91,2015-05-02T18:50:00Z,PT5M
9,0.18,62,0,0,0,60.1,1011.4,2.1,92,2015-05-02T18:55:00Z,PT5M
9,0.18,61,0,0,0,61.1,1011.5,2.2,92,2015-05-02T19:00:00Z,PT5M
9,0.18,60,0,0,0,61.9,1011.5,2.2,93,2015-05-02T19:05:00Z,PT5M
9,0.18,59,0,0,0,62.5,1011.5,2.3,94,2015-05-02T19:10:00Z,PT5M
9,0.18,58,0,0,0,63.2,1011.5,2.3,94,2015-05-02T19:15:00Z,PT5M
9,0.18,57,0,0,0,63.9,1011.6,2.4,95,2015-05-02T19:20:00Z,PT5M
8,0.18,56,0,0,0,64.6,1011.6,2.4,96,2015-05-02T19:25:00Z,PT5M
8,0.18,55,0,0,0,65.3,1011.6,2.5,96,2015-05-02T19:30:00Z,PT5M
8,0.18,54,0,0,0,66,1011.6,2.6,97,2015-05-02T19:35:00Z,PT5M
8,0.18,53,0,0,0,66.7,1011.7,2.7,97,2015-05-02T19:40:00Z,PT5M
8,0.18,52,0,0,0,67.4,1011.7,2.8,98,2015-05-02T19:45:00Z,PT5M
7,0.18,51,0,0,0,68.1,1011.7,2.9,99,2015-05-02T19:50:00Z,PT5M
7,0.18,50,0,0,0,68.9,1011.7,3,99,2015-05-02T19:55:00Z,PT5M
7,0.18,49,0,0,0,69.6,1011.8,3.1,100,2015-05-02T20:00:00Z,PT5M
7,0.18,48,0,0,0,70.1,1011.8,3.1,100,2015-05-02T20:05:00Z,PT5M
7,0.18,46,0,0,0,70.5,1011.8,3.2,101,2015-05-02T20:10:00Z,PT5M
7,0.18,45,0,0,0,70.8,1011.8,3.3,101,2015-05-02T20:15:00Z,PT5M
7,0.18,44,0,0,0,71.1,1011.8,3.3,102,2015-05-02T20:20:00Z,PT5M
7,0.18,43,0,0,0,71.4,1011.8,3.4,102,2015-05-02T20:25:00Z,PT5M
7,0.18,42,0,0,0,71.8,1011.8,3.5,103,2015-05-02T20:30:00Z,PT5M
7,0.18,41,0,0,0,72.1,1011.8,3.6,104,2015-05-02T20:35:00Z,PT5M
6,0.18,40,0,0,0,72.4,1011.8,3.6,104,2015-05-02T20:40:00Z,PT5M
6,0.18,39,0,0,0,72.8,1011.8,3.7,104,2015-05-02T20:45:00Z,PT5M
6,0.18,37,0,0,0,73.1,1011.8,3.8,105,2015-05-02T20:50:00Z,PT5M
6,0.18,36,0,0,0,73.4,1011.8,3.9,105,2015-05-02T20:55:00Z,PT5M
6,0.18,35,0,0,0,73.8,1011.8,4,106,2015-05-02T21:00:00Z,PT5M
6,0.18,34,0,0,0,73.8,1011.8,4.1,106,2015-05-02T21:05:00Z,PT5M
6,0.18,33,0,0,0,73.6,1011.7,4.2,107,2015-05-02T21:10:00Z,PT5M
6,0.18,32,0,0,0,73.4,1011.7,4.3,107,2015-05-02T21:15:00Z,PT5M
6,0.18,30,0,0,0,73.2,1011.7,4.4,107,2015-05-02T21:20:00Z,PT5M
6,0.18,29,0,0,0,73,1011.6,4.6,108,2015-05-02T21:25:00Z,PT5M
6,0.18,28,0,0,0,72.7,1011.6,4.7,108,2015-05-02T21:30:00Z,PT5M
6,0.18,27,0,0,0,72.5,1011.6,4.8,109,2015-05-02T21:35:00Z,PT5M
6,0.18,26,0,0,0,72.3,1011.5,5,109,2015-05-02T21:40:00Z,PT5M
6,0.18,24,0,0,0,72.1,1011.5,5.1,109,2015-05-02T21:45:00Z,PT5M
6,0.18,23,0,0,0,71.9,1011.5,5.2,110,2015-05-02T21:50:00Z,PT5M
6,0.18,22,0,0,0,71.7,1011.4,5.3,110,2015-05-02T21:55:00Z,PT5M
6,0.18,21,0,0,0,71.4,1011.4,5.5,110,2015-05-02T22:00:00Z,PT5M
6,0.18,19,0,0,0,71.4,1011.4,5.6,110,2015-05-02T22:05:00Z,PT5M
6,0.18,18,0,0,0,71.5,1011.4,5.6,111,2015-05-02T22:10:00Z,PT5M
6,0.18,17,0,0,0,71.5,1011.3,5.7,111,2015-05-02T22:15:00Z,PT5M
6,0.18,16,0,0,0,71.6,1011.3,5.7,111,2015-05-02T22:20:00Z,PT5M
6,0.18,14,0,0,0,71.7,1011.3,5.8,111,2015-05-02T22:25:00Z,PT5M
6,0.18,13,0,0,0,71.8,1011.3,5.9,111,2015-05-02T22:30:00Z,PT5M
6,0.18,12,0,0,0,71.8,1011.3,5.9,112,2015-05-02T22:35:00Z,PT5M
6,0.18,10,0,0,0,71.9,1011.3,6,112,2015-05-02T22:40:00Z,PT5M
6,0.18,9,0,0,0,72,1011.3,6,112,2015-05-02T22:45:00Z,PT5M
6,0.18,8,0,0,0,72.1,1011.3,6.1,112,2015-05-02T22:50:00Z,PT5M
6,0.18,7,0,0,0,72.2,1011.3,6.1,112,2015-05-02T22:55:00Z,PT5M
6,0.18,5,0,0,0,72.2,1011.3,6.2,112,2015-05-02T23:00:00Z,PT5M
6,0.18,4,0,0,0,72.2,1011.2,6.2,112,2015-05-02T23:05:00Z,PT5M
6,0.18,3,0,0,0,72.2,1011.2,6.3,112,2015-05-02T23:10:00Z,PT5M
6,0.18,1,0,0,0,72.2,1011.1,6.3,112,2015-05-02T23:15:00Z,PT5M
6,0.18,0,0,0,0,72.1,1011.1,6.4,112,2015-05-02T23:20:00Z,PT5M
6,0.18,-1,0,0,0,72.1,1011,6.4,112,2015-05-02T23:25:00Z,PT5M
6,0.18,-3,0,0,0,72,1011,6.4,112,2015-05-02T23:30:00Z,PT5M
