date,hour,france,italy,belgium,spain,uk,germany
28-03-2022,03:00 - 04:00,195.75,200.89,195.51,195.75,226.54,194.89
28-03-2022,04:00 - 05:00,195.01,204.78,195.01,195.01,225.23,195.01
28-03-2022,05:00 - 06:00,216.02,216.02,208.5,211.27,226.54,208.62
28-03-2022,06:00 - 07:00,274.95,274.95,274.95,241.34,240,274.95
28-03-2022,07:00 - 08:00,325.98,325.98,316.7,242.99,254.1,316.95
28-03-2022,08:00 - 09:00,374.32,374.32,314.13,246,313.57,313.95
28-03-2022,09:00 - 10:00,338.15,338.15,259.61,249.6,336.87,266.98
28-03-2022,10:00 - 11:00,280.79,280.79,185,245.54,367,224.94
28-03-2022,11:00 - 12:00,243,243,196.76,243,321.38,204.14
28-03-2022,12:00 - 13:00,238.89,227.82,173.7,238.89,315,173.87
28-03-2022,13:00 - 14:00,219.55,219.55,190.03,219.55,295.18,163.51
28-03-2022,14:00 - 15:00,217.9,217.9,148,216.88,267,130.99
28-03-2022,15:00 - 16:00,210.1,221.79,167.12,210.1,256.93,161.5
28-03-2022,16:00 - 17:00,208.55,226.71,185.92,208.55,256.93,170.68
28-03-2022,17:00 - 18:00,203.77,236.45,200.33,203.77,281.6,197.56
28-03-2022,18:00 - 19:00,260.31,260.31,260.31,241.14,328.98,260.31
28-03-2022,19:00 - 20:00,304.62,319.29,304.62,255,367,304.62
28-03-2022,20:00 - 21:00,300.27,300.27,285.92,288.86,361.2,274.06
28-03-2022,21:00 - 22:00,283,283,266.37,283,346.77,252.61
28-03-2022,22:00 - 23:00,256.11,256.11,250,256.11,293,229.53
28-03-2022,23:00 - 00:00,243.97,243.97,230.11,243.97,251.7,220.54
29-03-2022,00:00 - 01:00,227.31,227.31,222.27,240.26,232,209.83
29-03-2022,01:00 - 02:00,219.36,219.36,216.71,219.36,219,210.18
29-03-2022,02:00 - 03:00,212.89,212.89,208.65,212.89,219,208.96
29-03-2022,03:00 - 04:00,210,210,210,210,215,210
29-03-2022,04:00 - 05:00,212.89,214.65,209.63,212.89,212.34,209.87
29-03-2022,05:00 - 06:00,225.27,225.27,225.27,225.74,215.36,225.27
29-03-2022,06:00 - 07:00,259.1,259.1,251.91,259.1,223.48,270.27
29-03-2022,07:00 - 08:00,295.36,296.25,280.7,260.79,262,302.12
29-03-2022,08:00 - 09:00,319.09,319.09,304.88,274.27,320.8,318.74
29-03-2022,09:00 - 10:00,299.9,299.9,299.9,279.6,346.77,299.9
29-03-2022,10:00 - 11:00,298.01,298.01,278.92,275,395,278.48
29-03-2022,11:00 - 12:00,275.94,275.94,275.94,275,376.9,275.94
29-03-2022,12:00 - 13:00,274.02,244.95,218.77,274.02,350.58,236.43
29-03-2022,13:00 - 14:00,257.78,237.04,231.43,257.78,337.38,230.85
29-03-2022,14:00 - 15:00,248.01,235,215.92,248.01,313.9,223.52
29-03-2022,15:00 - 16:00,241.11,237.04,231.82,241.11,283.33,222.41
29-03-2022,16:00 - 17:00,236,236,232.04,236,281.78,228.01
29-03-2022,17:00 - 18:00,246.53,246.53,246.53,246.53,302.18,246.53
29-03-2022,18:00 - 19:00,279.06,279.06,278.66,245.54,329.9,280.04
29-03-2022,19:00 - 20:00,302.49,302.49,299.19,248.18,354.77,302.49
29-03-2022,20:00 - 21:00,298.3,298.3,293.3,260.79,346.4,297.67
29-03-2022,21:00 - 22:00,263.45,260.82,252.93,263.45,336.23,260.04
29-03-2022,22:00 - 23:00,272.72,243.85,210,250.64,270,237
29-03-2022,23:00 - 00:00,270.04,231.97,183.1,237.38,248,219.84
30-03-2022,00:00 - 01:00,265.14,265.14,207.93,265.14,283.21,233.07
30-03-2022,01:00 - 02:00,249.56,249.56,225.13,249.56,271,228.86
30-03-2022,02:00 - 03:00,237.45,237.45,223.45,237.45,255,229.61
30-03-2022,03:00 - 04:00,229.08,235.92,229.08,229.08,251.19,229.08
30-03-2022,04:00 - 05:00,232.33,236.52,232.33,232.33,245,232.33
30-03-2022,05:00 - 06:00,242,249.56,242,242,247,242
30-03-2022,06:00 - 07:00,283,283,283,256.91,259.1,283
30-03-2022,07:00 - 08:00,313.48,313.48,310.54,262.48,280,315
30-03-2022,08:00 - 09:00,347.53,347.53,334.4,275,342.87,346.91
30-03-2022,09:00 - 10:00,370.1,370.1,328.48,279.02,370.06,328.11
30-03-2022,10:00 - 11:00,377.06,377.06,302.08,268.58,389,302.07
30-03-2022,11:00 - 12:00,411.92,411.92,295,264,349.65,312.56
30-03-2022,12:00 - 13:00,378.52,378.52,250,260.72,351,295.99
30-03-2022,13:00 - 14:00,342.53,342.53,223.49,260,323,272.89
30-03-2022,14:00 - 15:00,348.5,348.5,250,256.39,306,278.3
30-03-2022,15:00 - 16:00,308.22,343.88,265.17,251.74,280,266.52
30-03-2022,16:00 - 17:00,271.02,272.88,260,243.6,269,256.34
30-03-2022,17:00 - 18:00,269.81,269.81,269.81,228.78,274.43,269.81
30-03-2022,18:00 - 19:00,294.7,294.7,294.7,235.99,272.47,294.7
30-03-2022,19:00 - 20:00,309.97,309.97,309.97,258.08,272.37,309.97
30-03-2022,20:00 - 21:00,325.03,325.03,279.09,275,272.37,285.73
30-03-2022,21:00 - 22:00,282.69,282.69,275,282.69,260,253.36
30-03-2022,22:00 - 23:00,272.75,272.75,250,265,256.36,240.52
30-03-2022,23:00 - 00:00,267.84,267.84,196.2,259.9,240.95,197.92
31-03-2022,00:00 - 01:00,275.67,275.67,199.8,275.67,240.59,200.66
31-03-2022,01:00 - 02:00,258.17,257,214.76,258.17,235,204.29
31-03-2022,02:00 - 03:00,255.76,249.22,170.98,255.76,225.52,195.02
31-03-2022,03:00 - 04:00,249,249,161.93,249,225,181.93
31-03-2022,04:00 - 05:00,243.24,243.24,194.83,243.24,230,186.3
31-03-2022,05:00 - 06:00,247.5,247.5,192.39,247,235.88,200.69
31-03-2022,06:00 - 07:00,293.73,293.73,265.75,255.76,250,270
31-03-2022,07:00 - 08:00,323.8,323.8,285.91,280,269.75,305.76
31-03-2022,08:00 - 09:00,423.41,423.41,313.16,290.57,311.79,324.23
31-03-2022,09:00 - 10:00,421,421,366.7,280.64,364.36,271
31-03-2022,10:00 - 11:00,324.55,347.57,368.1,261.81,375.38,250.75
31-03-2022,11:00 - 12:00,299.46,324.4,324.2,247.35,333,219.54
31-03-2022,12:00 - 13:00,297.99,297.99,302.28,216.99,300,203.92
31-03-2022,13:00 - 14:00,294.13,294.13,300,197.82,292,193.43
31-03-2022,14:00 - 15:00,287.64,293.99,297.4,188.44,276,190.8
31-03-2022,15:00 - 16:00,265.58,292.99,290,184.6,256,185.62
31-03-2022,16:00 - 17:00,244.27,284.06,273.1,175.7,250.83,184.96
31-03-2022,17:00 - 18:00,224.04,269.99,246.24,175.65,265.83,188.01
31-03-2022,18:00 - 19:00,255.29,284.06,296.81,187.94,281.22,200.01
31-03-2022,19:00 - 20:00,300,300,350,234.06,310,229.49
31-03-2022,20:00 - 21:00,356.09,356.09,281.6,280,354.47,199.08
31-03-2022,21:00 - 22:00,320.8,309.1,162.86,283.28,343.85,164.35
31-03-2022,22:00 - 23:00,289.12,289.12,156.73,258.7,300,150.64
31-03-2022,23:00 - 00:00,310.6,289.55,120,216.71,268.96,120.08
01-04-2022,00:00 - 01:00,278.29,278.29,192,218,295,111.72
01-04-2022,01:00 - 02:00,254.44,254.44,124,186,260.83,99.64
01-04-2022,02:00 - 03:00,257.19,257.19,137.48,179.76,262.07,94.48
01-04-2022,03:00 - 04:00,249.69,249.69,193.88,176.44,250.9,99.59
01-04-2022,04:00 - 05:00,248.97,248.97,194.89,179.76,245.03,109.02
01-04-2022,05:00 - 06:00,258.23,259.9,189.31,185.69,249.7,140.01
01-04-2022,06:00 - 07:00,315.7,315.7,174.8,197.1,268.8,178.63
01-04-2022,07:00 - 08:00,421,421,198.12,272.58,287.03,200.03
01-04-2022,08:00 - 09:00,470.02,470.02,262,288.72,295.9,208.47
01-04-2022,09:00 - 10:00,400,400,290,275,359,200.35
01-04-2022,10:00 - 11:00,348.13,348.13,275.8,250,370.8,193.08
01-04-2022,11:00 - 12:00,348.5,348.5,275,194.92,340,181.14
01-04-2022,12:00 - 13:00,336.56,336.56,185,195.5,314.5,171.94
01-04-2022,13:00 - 14:00,323.15,323.15,185,194.92,301,159.91
01-04-2022,14:00 - 15:00,294.35,294.35,192,188.3,277.43,147.1
01-04-2022,15:00 - 16:00,287.5,287.5,178,184.94,266.68,140.82
01-04-2022,16:00 - 17:00,282.69,282.69,206.35,179.76,266.68,142.33
01-04-2022,17:00 - 18:00,282.7,282.7,228.04,184.94,274,172.4
01-04-2022,18:00 - 19:00,305.82,305.82,249.52,194.92,294.51,191.7
01-04-2022,19:00 - 20:00,335.2,335.2,230,267.64,347.97,205.96
01-04-2022,20:00 - 21:00,380,380,230,300,373.76,200.19
01-04-2022,21:00 - 22:00,346.58,346.58,188.74,319.32,367,174.92
01-04-2022,22:00 - 23:00,315.34,315.34,248.87,300,317,167.85
01-04-2022,23:00 - 00:00,279.9,279.9,178.16,279.9,286.58,151.86
02-04-2022,00:00 - 01:00,309,309,232.6,296.42,370.17,112.01
02-04-2022,01:00 - 02:00,295,295,193,287.33,326,125.01
02-04-2022,02:00 - 03:00,295,295,156.86,280,305,131.72
02-04-2022,03:00 - 04:00,273.94,273.94,139.14,260.54,275,140.54
02-04-2022,04:00 - 05:00,262.8,262.8,246.38,258.7,260.9,131.79
02-04-2022,05:00 - 06:00,276.22,276.22,205.49,252.7,265,145.07
02-04-2022,06:00 - 07:00,287.9,287.9,247.7,265,279,135.84
02-04-2022,07:00 - 08:00,279.54,313,277.1,248.14,295,168.06
02-04-2022,08:00 - 09:00,323.98,323.98,250.1,260.54,323,190.3
02-04-2022,09:00 - 10:00,333.99,333.99,126.13,235.86,352,192.15
02-04-2022,10:00 - 11:00,333.41,333.41,161,181.45,363.02,169.77
02-04-2022,11:00 - 12:00,318.2,318.2,126.13,155,360,166.94
02-04-2022,12:00 - 13:00,315.6,315.6,215,148.88,347.67,160.63
02-04-2022,13:00 - 14:00,296,296,204.13,164.39,335,132.18
02-04-2022,14:00 - 15:00,289.51,289.51,194.49,152.17,308.18,120.6
02-04-2022,15:00 - 16:00,271.08,271.08,194.35,133.67,280,128.45
02-04-2022,16:00 - 17:00,263.21,263.21,200,126.68,281.4,137.45
02-04-2022,17:00 - 18:00,280.08,280.08,128.14,93.69,285,171.27
02-04-2022,18:00 - 19:00,310.62,310.62,215,172.65,308,227.6
02-04-2022,19:00 - 20:00,335.1,335.1,245.2,248.14,360,259.15
02-04-2022,20:00 - 21:00,350,350,325.1,293.78,392.69,241.63
02-04-2022,21:00 - 22:00,332.3,332.3,362.46,300,375,210
02-04-2022,22:00 - 23:00,324.1,324.1,362.76,296.42,400,206.14
02-04-2022,23:00 - 00:00,313.55,313.55,339.2,289.86,327.2,189.38
03-04-2022,00:00 - 01:00,296.01,296.01,300,290,333.15,199.08
03-04-2022,01:00 - 02:00,283.71,283.71,280.44,283.71,318.2,193.08
03-04-2022,02:00 - 03:00,280.55,280.55,269.21,280.55,316.23,195.76
03-04-2022,03:00 - 04:00,275.4,275.4,263.66,275.4,301.42,194.44
03-04-2022,04:00 - 05:00,257.01,257.01,261.04,257.01,290.8,195.55
03-04-2022,05:00 - 06:00,258.73,258.73,265.08,258.73,297.77,193.82
03-04-2022,06:00 - 07:00,270.6,270.6,274.94,270.6,285,190.88
03-04-2022,07:00 - 08:00,275,275,297.7,275,286.28,192.6
03-04-2022,08:00 - 09:00,277.34,277.34,265.24,277.34,296.03,197.24
03-04-2022,09:00 - 10:00,252.01,252.01,241.22,252.01,296,182.07
03-04-2022,10:00 - 11:00,237.23,237.23,229.24,223,320,180.76
03-04-2022,11:00 - 12:00,239.07,239.07,230.57,181.94,316,179.13
03-04-2022,12:00 - 13:00,270.22,240.94,230.57,172.7,312,174.2
03-04-2022,13:00 - 14:00,285,231.83,245.53,172.7,307.79,119.64
03-04-2022,14:00 - 15:00,224.38,224.38,233,172.4,277.36,97.07
03-04-2022,15:00 - 16:00,217.84,217.84,229.55,170,265,104
03-04-2022,16:00 - 17:00,228.73,228.73,227.76,138.83,252.6,121.39
03-04-2022,17:00 - 18:00,252.55,252.55,303.1,129.99,263,132.21
03-04-2022,18:00 - 19:00,308.9,308.9,415.46,167.02,271.85,177.39
03-04-2022,19:00 - 20:00,367.93,367.93,494.66,203.12,284.33,211.79
03-04-2022,20:00 - 21:00,435,435,387,273.6,285.77,204.95
03-04-2022,21:00 - 22:00,425.76,425.76,277.02,284.03,275.68,179.74
03-04-2022,22:00 - 23:00,475.75,354.7,294.6,265,243.96,177.45
03-04-2022,23:00 - 00:00,328.97,325.87,210.7,204.42,199.8,155.03
04-04-2022,00:00 - 01:00,329.09,329.09,235.8,194.44,197,118.63
04-04-2022,01:00 - 02:00,310,310,212.39,180,182.99,91.81
04-04-2022,02:00 - 03:00,329.09,307.64,211.61,172.65,171.96,88
04-04-2022,03:00 - 04:00,329.07,307.64,182.25,172.7,159.82,81.56
04-04-2022,04:00 - 05:00,328.97,307.64,164.15,183,150.47,87.49
04-04-2022,05:00 - 06:00,413.32,335.6,215,193.37,130.47,91.6
04-04-2022,06:00 - 07:00,410.13,410.13,220.47,265.42,158.67,133
04-04-2022,07:00 - 08:00,2712.99,450,202.5,282.92,188.57,120.6
04-04-2022,08:00 - 09:00,2987.78,470,230,286.08,209.72,101.16
04-04-2022,09:00 - 10:00,478.81,470,253.2,279.66,263,87.6
04-04-2022,10:00 - 11:00,408.01,408.01,282,266.7,274.2,74.54
04-04-2022,11:00 - 12:00,354.15,354.15,255.1,236,264,68.27
04-04-2022,12:00 - 13:00,326.48,326.48,246.3,264.08,259.62,40.08
04-04-2022,13:00 - 14:00,308.95,308.95,217.1,266.7,257.33,30.98
04-04-2022,14:00 - 15:00,293.59,297.31,205,268,231.82,25.6
04-04-2022,15:00 - 16:00,286.9,298.31,180.1,269.38,219.92,37.56
04-04-2022,16:00 - 17:00,267.81,309.76,199.46,267.81,227.71,47.24
04-04-2022,17:00 - 18:00,276.98,303.31,235.07,276.98,236.82,69.78
04-04-2022,18:00 - 19:00,319.63,319.63,273.8,280,279.78,69.93
04-04-2022,19:00 - 20:00,372.01,372.01,249.9,284.61,306.98,74.86
04-04-2022,20:00 - 21:00,378.9,378.9,259.9,294.54,311.96,74.52
04-04-2022,21:00 - 22:00,345.27,345.27,259.9,298.06,277.78,69.96
04-04-2022,22:00 - 23:00,341.1,341.1,250.5,286.97,260.8,72.98
04-04-2022,23:00 - 00:00,325.33,313.03,177.6,274.75,189.26,50.09
05-04-2022,00:00 - 01:00,292.5,292.5,20.89,245,203.7,23.53
05-04-2022,01:00 - 02:00,271.64,271.64,19.14,232,191.54,30
05-04-2022,02:00 - 03:00,276.94,270,17.2,205.5,191,35.09
05-04-2022,03:00 - 04:00,269.76,265,25.74,210,177,42.35
05-04-2022,04:00 - 05:00,264.25,264.25,21.09,215,172.24,74.53
05-04-2022,05:00 - 06:00,273.31,273.31,42.61,233,172.24,83.97
05-04-2022,06:00 - 07:00,316.11,316.11,169.91,219.02,181,163.27
05-04-2022,07:00 - 08:00,372.27,372.27,228.3,264.96,220.03,220.07
05-04-2022,08:00 - 09:00,448.9,448.9,223.2,266.75,263.08,232.03
05-04-2022,09:00 - 10:00,414.14,414.14,280.73,275,295,229.51
05-04-2022,10:00 - 11:00,345.42,336,280.73,280.15,293.06,227
05-04-2022,11:00 - 12:00,325.22,316.05,280.73,280.3,269,230.09
05-04-2022,12:00 - 13:00,334.99,270.31,223.2,283,232.22,214.24
05-04-2022,13:00 - 14:00,301.79,270.31,229.74,284.13,218,222.98
05-04-2022,14:00 - 15:00,283.67,275.88,220,283.67,200,208.49
05-04-2022,15:00 - 16:00,279.27,275.88,212,279.27,195.1,222.97
05-04-2022,16:00 - 17:00,275.88,275.88,236.86,275.88,198.96,224.41
05-04-2022,17:00 - 18:00,274.27,274.27,262.83,274.27,202.66,262.21
05-04-2022,18:00 - 19:00,285.4,285.4,281.12,285.4,239.7,278.24
05-04-2022,19:00 - 20:00,309.93,328.9,309.93,290.21,263.67,309.93
05-04-2022,20:00 - 21:00,306.68,360,250.1,300.97,253.68,277.91
05-04-2022,21:00 - 22:00,300.69,300.69,225.62,300.69,239.88,226.47
05-04-2022,22:00 - 23:00,291.22,291.22,223.2,291.22,239,189.65
05-04-2022,23:00 - 00:00,285,280.5,145.12,285,202.66,163.64
06-04-2022,00:00 - 01:00,278.11,278.11,170.62,278.11,155,112.87
06-04-2022,01:00 - 02:00,265,265,145.47,265,125,140
06-04-2022,02:00 - 03:00,259.5,259.5,165,259.5,125,126.56
06-04-2022,03:00 - 04:00,252,252,44.06,252,126,121.67
06-04-2022,04:00 - 05:00,254.5,254.5,40.1,254.5,123.63,126.59
06-04-2022,05:00 - 06:00,265.27,265.27,100,265.27,126.65,118.48
06-04-2022,06:00 - 07:00,290.92,290.92,158.6,287.84,130.78,165.6
06-04-2022,07:00 - 08:00,350,350,155.13,298.59,180.54,177.84
06-04-2022,08:00 - 09:00,395.15,395.15,185,311.59,218,175.3
06-04-2022,09:00 - 10:00,340,340,159.36,295.43,248.61,159.36
06-04-2022,10:00 - 11:00,316.62,316.62,158,288.72,244,95.69
06-04-2022,11:00 - 12:00,298.75,298.75,180,262.22,230.77,74.86
06-04-2022,12:00 - 13:00,291.23,278.76,77.8,254.96,210.55,77.8
06-04-2022,13:00 - 14:00,275.76,271.5,145,217.9,200,74.73
06-04-2022,14:00 - 15:00,265.15,265.15,136.66,226.7,180,71.98
06-04-2022,15:00 - 16:00,253.75,253.75,95.1,205.57,172.24,74.75
06-04-2022,16:00 - 17:00,234.94,255.44,74.81,200,172.24,74.81
06-04-2022,17:00 - 18:00,198.94,258.72,146.83,198.94,180,126.26
06-04-2022,18:00 - 19:00,203.38,268.72,179.3,201.56,200.87,165.54
06-04-2022,19:00 - 20:00,228.93,291.25,178.56,228.93,200.87,178.43
06-04-2022,20:00 - 21:00,277.47,335,140,277.47,204.89,171
06-04-2022,21:00 - 22:00,277.1,277.1,130,277.1,211,132.42
06-04-2022,22:00 - 23:00,262.38,262.38,38.74,262.38,207.3,109.11
06-04-2022,23:00 - 00:00,249.59,249.59,60.37,249.59,182.5,60.37
07-04-2022,00:00 - 01:00,249.24,249.24,10.76,249.24,67,73.02
07-04-2022,01:00 - 02:00,221.78,221.93,5.21,221.78,77.99,67.74
07-04-2022,02:00 - 03:00,203.77,218.5,-13.01,203.77,75,59.64
07-04-2022,03:00 - 04:00,172.6,218.09,27.56,172.6,65,67.58
07-04-2022,04:00 - 05:00,129.15,218.5,66.58,165.46,65,73.58
07-04-2022,05:00 - 06:00,174.37,224.94,80,174.37,64,74.13
07-04-2022,06:00 - 07:00,224.76,259.04,13.89,224.76,83.9,74.5
07-04-2022,07:00 - 08:00,264.22,271,37.59,264.22,120,90.03
07-04-2022,08:00 - 09:00,270,304.6,113.23,270,222.9,113.23
07-04-2022,09:00 - 10:00,268.3,268.3,110,268.3,236.8,77.35
07-04-2022,10:00 - 11:00,254,254.8,147.01,254,233,71.93
07-04-2022,11:00 - 12:00,229.14,242.49,83.53,220,220.3,71.94
07-04-2022,12:00 - 13:00,230.13,230.13,71.8,193.99,220,77.38
07-04-2022,13:00 - 14:00,229.42,229.42,82.81,186.38,224,70.38
07-04-2022,14:00 - 15:00,225.15,231.5,66.07,180,219.78,70.15
07-04-2022,15:00 - 16:00,172.3,229.14,74.19,172.3,213.06,73.35
07-04-2022,16:00 - 17:00,180.1,233.73,90.89,172.3,215.97,74.82
07-04-2022,17:00 - 18:00,170.7,229.58,101.3,170.7,229.93,80.91
07-04-2022,18:00 - 19:00,192.98,236.1,133.4,183.94,240.16,82.06
07-04-2022,19:00 - 20:00,193.5,277.5,115.13,193.5,281,94.41
07-04-2022,20:00 - 21:00,268.3,277.5,221.09,268.3,335,79.56
07-04-2022,21:00 - 22:00,266.75,266.75,183,266.75,389,65.45
07-04-2022,22:00 - 23:00,249.99,249.99,100,249.99,420,69.19
07-04-2022,23:00 - 00:00,228.38,228.38,45.83,228.38,500,27.35
08-04-2022,00:00 - 01:00,218.98,220.75,39.35,218.98,280.07,2.02
08-04-2022,01:00 - 02:00,183.67,214.51,37.47,181.6,280,1.03
08-04-2022,02:00 - 03:00,214.51,214.51,36.71,167.12,271.32,1.02
08-04-2022,03:00 - 04:00,213.07,213.07,41.12,165.8,263.02,2.47
08-04-2022,04:00 - 05:00,214.71,214.71,148.45,165.8,246.63,8.58
08-04-2022,05:00 - 06:00,209.41,216.3,170.08,165.91,247,44.51
08-04-2022,06:00 - 07:00,248.54,330,291.9,172.5,251.3,95.37
08-04-2022,07:00 - 08:00,260.42,330,338.3,240,263.02,147.26
08-04-2022,08:00 - 09:00,302.05,340,409.04,249.41,317.4,150
08-04-2022,09:00 - 10:00,333.2,333.2,304,193.2,343,87
08-04-2022,10:00 - 11:00,340,340,296.96,158.04,320,81.85
08-04-2022,11:00 - 12:00,330,330,233.16,145.1,295.64,86.54
08-04-2022,12:00 - 13:00,284.68,284.68,215.96,102.9,273.3,88.19
08-04-2022,13:00 - 14:00,268.34,268.34,210.9,82,265.28,91.41
08-04-2022,14:00 - 15:00,236.8,236.8,253.9,20,238.2,130.77
08-04-2022,15:00 - 16:00,210.46,230.36,203.73,7,220.28,166.11
08-04-2022,16:00 - 17:00,186.11,249.55,186.11,7,218.9,186.11
08-04-2022,17:00 - 18:00,202.31,265.89,202.31,14,224,202.31
08-04-2022,18:00 - 19:00,229.9,316,229.9,101.4,239.73,229.9
08-04-2022,19:00 - 20:00,267.77,332,267.77,165.8,263.57,267.77
08-04-2022,20:00 - 21:00,259.04,346.27,259.04,248.58,281,259.04
08-04-2022,21:00 - 22:00,252.08,330,259.04,252.08,289,221.8
08-04-2022,22:00 - 23:00,248.58,330,236.02,248.58,282.15,189.8
08-04-2022,23:00 - 00:00,239.91,271,239,239.91,251.78,159.98
09-04-2022,00:00 - 01:00,244.12,244.12,215,244.12,266.84,119.25
09-04-2022,01:00 - 02:00,235.7,235.7,155,235.7,255,110.6
09-04-2022,02:00 - 03:00,236.91,236.91,139.57,236.91,248.24,92.51
09-04-2022,03:00 - 04:00,232,232,134.77,232,240.12,83.22
09-04-2022,04:00 - 05:00,233.35,233.35,130.6,233.35,239.11,79.12
09-04-2022,05:00 - 06:00,236.91,236.91,126.2,236.91,240.12,76.14
09-04-2022,06:00 - 07:00,236.21,237.36,175.1,236.21,239.11,76.56
09-04-2022,07:00 - 08:00,237.38,250.77,220.1,237.38,251.8,88.15
09-04-2022,08:00 - 09:00,237.18,258.14,171.01,237.18,264.09,82.9
09-04-2022,09:00 - 10:00,263,263,73.18,261.91,304,69.72
09-04-2022,10:00 - 11:00,240,240,21.89,240,343,25.14
09-04-2022,11:00 - 12:00,232.25,227.81,2.65,232.25,345.49,5.04
09-04-2022,12:00 - 13:00,234.02,210.78,-24.86,234.02,308.68,-0.01
09-04-2022,13:00 - 14:00,230,156.99,-16.45,230,297.77,-0.28
09-04-2022,14:00 - 15:00,221.01,110,-17.97,221.01,279.67,-2.49
09-04-2022,15:00 - 16:00,186.4,153.99,-13.38,186.4,264.88,-0.1
09-04-2022,16:00 - 17:00,184.67,184.67,24.45,184.67,256.58,-0.03
09-04-2022,17:00 - 18:00,217.1,217.1,153.87,217.1,264.76,1.98
09-04-2022,18:00 - 19:00,238.04,238.04,209.37,238.04,266.9,75.81
09-04-2022,19:00 - 20:00,260.56,280,250,260.56,286,96.97
09-04-2022,20:00 - 21:00,294.88,301.71,286,294.88,293.59,105
09-04-2022,21:00 - 22:00,294.88,294.88,267.7,294.88,306.36,90.95
09-04-2022,22:00 - 23:00,284.75,271.89,258.11,284.75,279.55,89.77
09-04-2022,23:00 - 00:00,287.84,268.31,262.78,287.84,265.43,69.88
10-04-2022,00:00 - 01:00,282.48,273.1,273.73,282.48,276,70.96
10-04-2022,01:00 - 02:00,266.3,266.3,240.19,266.3,253,26.15
10-04-2022,02:00 - 03:00,270.93,270.93,241.72,270.93,232.16,24.59
10-04-2022,03:00 - 04:00,256.79,256.79,218.36,256.79,223.95,25.67
10-04-2022,04:00 - 05:00,246.89,246.89,200,246.89,208.95,40.04
10-04-2022,05:00 - 06:00,239.91,239.91,205.9,239.91,206.13,36.85
10-04-2022,06:00 - 07:00,250.41,250.41,226.62,250.41,180.52,25.95
10-04-2022,07:00 - 08:00,249.53,249.53,193.17,249.53,177.63,45.02
10-04-2022,08:00 - 09:00,249.53,238,191.19,249.53,189,35.76
10-04-2022,09:00 - 10:00,228.3,228.3,81.1,200,218.42,22.23
10-04-2022,10:00 - 11:00,226,226,112.78,149.81,224.41,12.29
10-04-2022,11:00 - 12:00,217.43,217.43,79.13,81,225.98,13
10-04-2022,12:00 - 13:00,220,116.99,65.22,3.7,221.78,5.31
10-04-2022,13:00 - 14:00,186.72,5,99.83,3.7,215.5,0.1
10-04-2022,14:00 - 15:00,75.09,1,40.51,3.7,177.63,0.09
10-04-2022,15:00 - 16:00,38.87,3,34.53,1.03,169,0.42
10-04-2022,16:00 - 17:00,89.72,8.52,80,1.03,163.21,8.52
10-04-2022,17:00 - 18:00,145.24,119.99,193.8,1.03,176.4,71.03
10-04-2022,18:00 - 19:00,219.7,219.7,278.72,3.7,200,139.9
10-04-2022,19:00 - 20:00,257.1,257.1,274.28,114,210,233.51
10-04-2022,20:00 - 21:00,283.12,283.12,304.6,227.91,177.63,252.18
10-04-2022,21:00 - 22:00,260,260,274.27,260,176.4,239.54
10-04-2022,22:00 - 23:00,245.57,245.57,250.88,245.57,155,238.28
10-04-2022,23:00 - 00:00,224.3,224.3,224.3,215,100,224.3
11-04-2022,00:00 - 01:00,233.45,233.45,272.35,150,0,182.38
11-04-2022,01:00 - 02:00,218.67,218.67,244.25,114,0,184.98
11-04-2022,02:00 - 03:00,214.97,214.97,237.96,96,0,184.6
11-04-2022,03:00 - 04:00,200.92,200.92,212.44,100.1,0,185.68
11-04-2022,04:00 - 05:00,195.55,211.3,195.55,117,0,195.55
11-04-2022,05:00 - 06:00,220.56,227.13,220.56,149.81,0,220.56
11-04-2022,06:00 - 07:00,264.91,264.91,264.91,160,0,264.91
11-04-2022,07:00 - 08:00,299.93,299.93,299.93,255,60,299.93
11-04-2022,08:00 - 09:00,285.03,285.03,285.03,263.4,180,285.03
11-04-2022,09:00 - 10:00,255,255,255,255,240,255
11-04-2022,10:00 - 11:00,214.92,228.27,214.92,214.92,234,214.92
11-04-2022,11:00 - 12:00,190.71,221.51,190.71,152.5,217,190.71
11-04-2022,12:00 - 13:00,187.85,196.1,187.85,122.97,227.17,187.85
11-04-2022,13:00 - 14:00,181.84,183.69,181.84,90,213.01,181.84
11-04-2022,14:00 - 15:00,179.98,199,179.98,62.75,198,179.98
11-04-2022,15:00 - 16:00,179.77,210.54,179.77,55.1,192.6,179.77
11-04-2022,16:00 - 17:00,182.86,227.13,182.86,62.6,207,182.86
11-04-2022,17:00 - 18:00,219.39,235.01,219.39,111,233.68,219.39
11-04-2022,18:00 - 19:00,263.32,263.32,263.32,152.6,257,263.32
11-04-2022,19:00 - 20:00,296.99,296.99,296.99,239.91,286.21,296.99
11-04-2022,20:00 - 21:00,290.37,290.37,290.37,270.2,279.61,290.37
11-04-2022,21:00 - 22:00,267.81,267.81,267.81,267.81,264.78,267.81
11-04-2022,22:00 - 23:00,247.99,247.99,247.99,247.99,250,247.99
11-04-2022,23:00 - 00:00,204.4,237.69,204.4,204.4,220,204.4
12-04-2022,00:00 - 01:00,220.26,238.07,186,220.26,221.78,192.9
12-04-2022,01:00 - 02:00,188.71,229.43,188.71,188.71,210.11,188.71
