air_temp,albedo,azimuth,cloud_opacity,dewpoint_temp,dhi,dni,ghi,gti,precipitable_water,precipitation_rate,relative_humidity,surface_pressure,wind_speed_100m,zenith,period_end,period
16,0.15,-172,75.6,12.1,112,0,112,108,26.9,0.1,75.8,1008.4,8.7,60,2019-10-12T12:45:00+02:00,PT15M
16,0.15,-176,77.7,12.2,103,0,103,100,27.3,0.1,76.1,1008.5,8.6,60,2019-10-12T13:00:00+02:00,PT15M
16,0.15,180,78.6,12.2,100,0,100,96,27.5,0.1,76.3,1008.6,8.5,60,2019-10-12T13:15:00+02:00,PT15M
17,0.15,176,81.8,12.4,84,0,84,81,27.7,0.1,76.4,1008.7,8.4,60,2019-10-12T13:30:00+02:00,PT15M
17,0.15,171,88.2,12.5,54,0,54,52,27.9,0.1,76.6,1008.7,8.3,60,2019-10-12T13:45:00+02:00,PT15M
17,0.15,167,88.6,12.6,52,0,52,50,28,0.1,76.7,1008.8,8.3,60,2019-10-12T14:00:00+02:00,PT15M
17,0.15,163,81.8,12.6,80,0,80,78,28,0.1,77.1,1008.9,8.1,61,2019-10-12T14:15:00+02:00,PT15M
17,0.15,159,73.3,12.8,115,0,115,111,27.8,0.1,77.7,1009,7.9,62,2019-10-12T14:30:00+02:00,PT15M
17,0.15,155,73.8,12.8,109,0,109,105,27.6,0.1,78.3,1009.1,7.7,63,2019-10-12T14:45:00+02:00,PT15M
17,0.15,151,73.6,13,105,0,105,101,27.4,0.1,79,1009.2,7.5,64,2019-10-12T15:00:00+02:00,PT15M
17,0.15,147,69.3,13,115,0,115,111,27.4,0.2,79.4,1009.3,7.5,65,2019-10-12T15:15:00+02:00,PT15M
17,0.15,143,66.3,13,119,0,119,115,27.6,0.2,79.7,1009.4,7.6,66,2019-10-12T15:30:00+02:00,PT15M
17,0.15,139,65.3,13.1,114,0,114,110,27.8,0.2,79.9,1009.5,7.7,68,2019-10-12T15:45:00+02:00,PT15M
17,0.15,135,63.9,13.1,108,0,108,105,28,0.2,80.2,1009.6,7.7,69,2019-10-12T16:00:00+02:00,PT15M
17,0.15,132,62.7,13.1,101,0,101,98,28.1,0.1,80.6,1009.7,7.6,71,2019-10-12T16:15:00+02:00,PT15M
16,0.15,128,61.2,13.1,94,0,94,90,28.3,0.1,81.3,1009.7,7.3,73,2019-10-12T16:30:00+02:00,PT15M
16,0.15,125,59.2,13.2,85,0,85,82,28.4,0.1,81.9,1009.8,7,74,2019-10-12T16:45:00+02:00,PT15M
16,0.15,122,47.4,13.2,92,0,92,89,28.5,0.1,82.6,1009.8,6.7,76,2019-10-12T17:00:00+02:00,PT15M
16,0.15,118,48.1,13.2,74,0,74,71,28.6,0.1,83.1,1009.8,6.3,78,2019-10-12T17:15:00+02:00,PT15M
16,0.15,115,44.3,13.2,61,0,61,59,28.5,0.1,83.3,1009.8,6,80,2019-10-12T17:30:00+02:00,PT15M
16,0.15,112,35.5,13.2,50,0,50,48,28.4,0.1,83.6,1009.7,5.7,82,2019-10-12T17:45:00+02:00,PT15M
16,0.15,109,33.9,13.2,34,0,34,33,28.3,0.1,83.9,1009.7,5.3,84,2019-10-12T18:00:00+02:00,PT15M
16,0.15,106,57.8,13.2,12,0,12,11,28.5,0.2,84.8,1009.7,5.1,87,2019-10-12T18:15:00+02:00,PT15M
16,0.15,103,75.7,13.3,2,0,2,2,28.8,0.2,86.5,1009.8,4.8,89,2019-10-12T18:30:00+02:00,PT15M
15,0.15,100,83.2,13.3,0,0,0,0,29.1,0.2,88.2,1009.9,4.6,91,2019-10-12T18:45:00+02:00,PT15M
15,0.15,97,88.1,13.4,0,0,0,0,29.5,0.2,89.9,1010,4.4,93,2019-10-12T19:00:00+02:00,PT15M
15,0.15,94,80.9,13.3,0,0,0,0,29.6,0.1,91,1010.1,4.2,96,2019-10-12T19:15:00+02:00,PT15M
15,0.15,91,84.8,13.2,0,0,0,0,29.6,0.1,91.4,1010.1,3.9,98,2019-10-12T19:30:00+02:00,PT15M
14,0.15,88,83.8,13,0,0,0,0,29.6,0.1,91.8,1010.1,3.6,100,2019-10-12T19:45:00+02:00,PT15M
14,0.15,85,78.9,12.9,0,0,0,0,29.6,0.1,92.3,1010.1,3.3,102,2019-10-12T20:00:00+02:00,PT15M
14,0.15,82,69.6,12.7,0,0,0,0,29.6,0,92.4,1010.1,3,105,2019-10-12T20:15:00+02:00,PT15M
14,0.15,79,69,12.6,0,0,0,0,29.5,0,92.2,1010,2.6,107,2019-10-12T20:30:00+02:00,PT15M
14,0.15,76,69.2,12.4,0,0,0,0,29.4,0,92.1,1009.9,2.3,109,2019-10-12T20:45:00+02:00,PT15M
14,0.15,73,64,12.3,0,0,0,0,29.3,0,91.9,1009.8,2,111,2019-10-12T21:00:00+02:00,PT15M
13,0.15,69,65.4,12.2,0,0,0,0,29.4,0.1,91.9,1009.8,1.8,114,2019-10-12T21:15:00+02:00,PT15M
13,0.15,66,63,12,0,0,0,0,29.5,0.1,92.1,1009.9,1.5,116,2019-10-12T21:30:00+02:00,PT15M
13,0.15,63,64.9,12,0,0,0,0,29.6,0.1,92.2,1009.9,1.4,118,2019-10-12T21:45:00+02:00,PT15M
13,0.15,59,64.5,11.9,0,0,0,0,29.8,0.1,92.4,1010,1.2,120,2019-10-12T22:00:00+02:00,PT15M
13,0.15,55,60.8,11.8,0,0,0,0,29.9,0.2,92.6,1010.1,1.2,122,2019-10-12T22:15:00+02:00,PT15M
13,0.15,51,68,11.8,0,0,0,0,29.9,0.2,92.9,1010.1,1.2,123,2019-10-12T22:30:00+02:00,PT15M
13,0.15,47,68.5,11.8,0,0,0,0,30,0.2,93.2,1010.1,1.2,125,2019-10-12T22:45:00+02:00,PT15M
13,0.15,43,71.4,11.8,0,0,0,0,30.1,0.2,93.5,1010.1,1.3,127,2019-10-12T23:00:00+02:00,PT15M
13,0.15,39,80.4,11.8,0,0,0,0,29.8,0.2,93.8,1010.2,1.2,128,2019-10-12T23:15:00+02:00,PT15M
13,0.15,35,76.8,11.9,0,0,0,0,29.1,0.2,94.1,1010.3,0.9,130,2019-10-12T23:30:00+02:00,PT15M
13,0.15,30,71.6,12,0,0,0,0,28.5,0.2,94.4,1010.3,0.6,131,2019-10-12T23:45:00+02:00,PT15M
13,0.15,25,74.6,12.1,0,0,0,0,27.8,0.2,94.7,1010.4,0.3,132,2019-10-13T00:00:00+02:00,PT15M
13,0.15,20,75.8,12.1,0,0,0,0,27.6,0.1,95,1010.5,0.2,133,2019-10-13T00:15:00+02:00,PT15M
13,0.15,15,74.7,12,0,0,0,0,27.8,0.1,95.1,1010.5,0.2,134,2019-10-13T00:30:00+02:00,PT15M
13,0.15,10,74.7,12,0,0,0,0,28,0.1,95.3,1010.5,0.2,134,2019-10-13T00:45:00+02:00,PT15M
13,0.15,5,75,11.9,0,0,0,0,28.2,0.1,95.4,1010.5,0.2,134,2019-10-13T01:00:00+02:00,PT15M
13,0.15,0,75.3,11.9,0,0,0,0,28.5,0,95.5,1010.5,0.2,134,2019-10-13T01:15:00+02:00,PT15M
13,0.15,-5,74.7,11.9,0,0,0,0,28.8,0,95.5,1010.5,0.3,134,2019-10-13T01:30:00+02:00,PT15M
13,0.15,-11,74.7,11.9,0,0,0,0,29.2,0,95.5,1010.5,0.4,134,2019-10-13T01:45:00+02:00,PT15M
13,0.15,-16,69.9,11.9,0,0,0,0,29.5,0,95.5,1010.5,0.6,134,2019-10-13T02:00:00+02:00,PT15M
13,0.16,-21,58.7,11.9,0,0,0,0,29.7,0,95.6,1010.5,0.8,133,2019-10-13T02:15:00+02:00,PT15M
13,0.16,-26,58.5,12,0,0,0,0,29.6,0,95.7,1010.5,1.1,132,2019-10-13T02:30:00+02:00,PT15M
13,0.16,-30,57.8,12,0,0,0,0,29.6,0,95.9,1010.5,1.5,131,2019-10-13T02:45:00+02:00,PT15M
13,0.16,-35,56.4,12.1,0,0,0,0,29.5,0,96.1,1010.5,1.8,130,2019-10-13T03:00:00+02:00,PT15M
13,0.16,-39,54.3,12.1,0,0,0,0,29.3,0,96,1010.4,2.1,128,2019-10-13T03:15:00+02:00,PT15M
13,0.16,-44,51.1,12.2,0,0,0,0,28.8,0,95.7,1010.3,2.4,127,2019-10-13T03:30:00+02:00,PT15M
13,0.16,-48,55.8,12.3,0,0,0,0,28.3,0,95.4,1010.1,2.7,125,2019-10-13T03:45:00+02:00,PT15M
13,0.16,-52,58.2,12.4,0,0,0,0,27.8,0,95.1,1010,3,123,2019-10-13T04:00:00+02:00,PT15M
13,0.16,-56,55.3,12.5,0,0,0,0,27.5,0,94.8,1009.9,3.2,122,2019-10-13T04:15:00+02:00,PT15M
13,0.16,-59,55.2,12.6,0,0,0,0,27.3,0,94.7,1009.9,3.3,120,2019-10-13T04:30:00+02:00,PT15M
14,0.16,-63,55.2,12.7,0,0,0,0,27.1,0,94.5,1009.8,3.5,118,2019-10-13T04:45:00+02:00,PT15M
14,0.16,-66,40.5,12.8,0,0,0,0,26.9,0,94.4,1009.8,3.6,116,2019-10-13T05:00:00+02:00,PT15M
14,0.16,-70,1.8,12.9,0,0,0,0,26.8,0,94.3,1009.8,3.7,113,2019-10-13T05:15:00+02:00,PT15M
14,0.16,-73,0,13,0,0,0,0,26.7,0,94.3,1009.8,3.9,111,2019-10-13T05:30:00+02:00,PT15M
14,0.16,-76,0,13,0,0,0,0,26.5,0,94.3,1009.9,4.1,109,2019-10-13T05:45:00+02:00,PT15M
14,0.16,-79,0,13.1,0,0,0,0,26.4,0,94.3,1009.9,4.2,107,2019-10-13T06:00:00+02:00,PT15M
14,0.16,-83,0,13.1,0,0,0,0,26.2,0,94.2,1009.9,4.5,105,2019-10-13T06:15:00+02:00,PT15M
14,0.16,-86,0,13.2,0,0,0,0,26,0,93.9,1009.8,4.8,102,2019-10-13T06:30:00+02:00,PT15M
14,0.16,-89,0,13.3,0,0,0,0,25.7,0,93.6,1009.8,5.1,100,2019-10-13T06:45:00+02:00,PT15M
14,0.16,-92,0,13.4,0,0,0,0,25.5,0,93.3,1009.7,5.4,98,2019-10-13T07:00:00+02:00,PT15M
15,0.16,-95,0,13.4,0,0,0,0,25.3,0,93.3,1009.7,5.7,96,2019-10-13T07:15:00+02:00,PT15M
15,0.16,-97,0,13.5,0,0,0,0,25.3,0,93.6,1009.7,5.9,93,2019-10-13T07:30:00+02:00,PT15M
15,0.16,-100,2.7,13.5,0,0,0,0,25.3,0,93.9,1009.8,6.1,91,2019-10-13T07:45:00+02:00,PT15M
15,0.16,-103,4.4,13.6,7,0,7,7,25.2,0,94.2,1009.8,6.3,89,2019-10-13T08:00:00+02:00,PT15M
15,0.16,-106,8.3,13.7,23,4,23,23,25.2,0,94.2,1009.9,6.4,87,2019-10-13T08:15:00+02:00,PT15M
15,0.16,-109,27.6,13.9,35,0,35,34,25.1,0,93.9,1009.9,6.6,84,2019-10-13T08:30:00+02:00,PT15M
15,0.16,-113,44,14,43,0,43,42,25.1,0,93.6,1010,6.7,82,2019-10-13T08:45:00+02:00,PT15M
15,0.16,-116,30.7,14.2,72,13,75,75,25,0,93.3,1010,6.8,80,2019-10-13T09:00:00+02:00,PT15M
16,0.16,-119,14,14.4,90,143,118,148,25.3,0,92.8,1010.1,6.9,78,2019-10-13T09:15:00+02:00,PT15M
16,0.16,-122,19.4,14.7,112,102,137,159,25.8,0,92.1,1010.1,6.9,76,2019-10-13T09:30:00+02:00,PT15M
16,0.16,-125,11.3,14.9,112,247,178,239,26.3,0,91.4,1010.1,7,74,2019-10-13T09:45:00+02:00,PT15M
17,0.16,-129,11.4,15.2,124,268,204,275,26.8,0,90.6,1010.1,7.1,73,2019-10-13T10:00:00+02:00,PT15M
17,0.16,-132,19.6,15.3,158,155,209,251,27.5,0,89.7,1010,7,71,2019-10-13T10:15:00+02:00,PT15M
17,0.16,-136,9.9,15.4,141,330,258,355,28.4,0,88.4,1010,6.8,69,2019-10-13T10:30:00+02:00,PT15M
18,0.16,-139,5.2,15.4,132,428,294,423,29.4,0,87.2,1010,6.6,68,2019-10-13T10:45:00+02:00,PT15M
18,0.16,-143,26.4,15.5,202,107,244,275,30.3,0,85.9,1010,6.4,66,2019-10-13T11:00:00+02:00,PT15M
18,0.16,-147,59.5,15.5,143,0,143,138,31.4,0,84.5,1010,6.3,65,2019-10-13T11:15:00+02:00,PT15M
19,0.16,-151,81.1,15.5,70,0,70,68,32.6,0,82.8,1010,6.3,64,2019-10-13T11:30:00+02:00,PT15M
19,0.16,-155,83.6,15.4,63,0,63,61,33.9,0,81.1,1010,6.4,63,2019-10-13T11:45:00+02:00,PT15M
19,0.16,-159,82.8,15.4,69,0,69,67,35.1,0,79.5,1010,6.5,62,2019-10-13T12:00:00+02:00,PT15M
19,0.16,-163,75.6,15.4,100,0,100,97,35.8,0.3,78.5,1010,6.4,61,2019-10-13T12:15:00+02:00,PT15M
19,0.16,-167,79,15.5,89,0,89,85,36,0.3,78.3,1010,6.3,61,2019-10-13T12:30:00+02:00,PT15M
20,0.16,-172,80.9,15.5,82,0,82,79,36.1,0.3,78.1,1010,6.2,60,2019-10-13T12:45:00+02:00,PT15M
20,0.16,-176,52.1,15.6,194,28,208,213,36.3,0.3,77.8,1010,6,60,2019-10-13T13:00:00+02:00,PT15M
20,0.16,180,20.7,15.7,206,277,345,443,36.3,0.5,77.8,1009.9,5.9,60,2019-10-13T13:15:00+02:00,PT15M
20,0.16,175,72.2,15.8,121,0,121,116,36.1,0.5,77.9,1009.7,5.9,60,2019-10-13T13:30:00+02:00,PT15M
20,0.16,171,82.1,15.9,77,0,77,75,35.9,0.5,78.1,1009.5,5.8,60,2019-10-13T13:45:00+02:00,PT15M
20,0.16,167,78.7,16,90,0,90,87,35.7,0.5,78.2,1009.3,5.8,61,2019-10-13T14:00:00+02:00,PT15M
20,0.16,163,80.5,16.1,81,0,81,78,35.5,0.1,77.9,1009.1,5.8,61,2019-10-13T14:15:00+02:00,PT15M
20,0.16,159,78.6,16.1,86,0,86,83,35.2,0.1,77.2,1009,5.9,62,2019-10-13T14:30:00+02:00,PT15M
20,0.16,155,68.3,16.2,123,0,123,119,34.9,0.1,76.5,1008.9,6,63,2019-10-13T14:45:00+02:00,PT15M
21,0.16,151,72.4,16.2,103,0,103,99,34.7,0.1,75.8,1008.8,6.1,64,2019-10-13T15:00:00+02:00,PT15M
21,0.16,147,75.1,16.2,88,0,88,85,34.1,0,75,1008.6,6.3,65,2019-10-13T15:15:00+02:00,PT15M
21,0.16,143,71.3,16.2,95,0,95,92,33.3,0,74.2,1008.4,6.5,67,2019-10-13T15:30:00+02:00,PT15M
21,0.16,139,73.9,16.1,80,0,80,77,32.4,0,73.4,1008.2,6.7,68,2019-10-13T15:45:00+02:00,PT15M
21,0.16,136,49.9,16.1,141,0,141,136,31.6,0,72.6,1008,7,70,2019-10-13T16:00:00+02:00,PT15M
21,0.16,132,17.9,16.1,149,188,210,261,30.9,0,71.8,1007.8,7.3,71,2019-10-13T16:15:00+02:00,PT15M
22,0.16,129,8.7,16,113,321,207,291,30.4,0,71.1,1007.6,7.7,73,2019-10-13T16:30:00+02:00,PT15M
22,0.16,125,2.8,15.9,87,399,191,287,29.9,0,70.3,1007.5,8.2,75,2019-10-13T16:45:00+02:00,PT15M
22,0.16,122,0,15.8,72,407,166,256,29.4,0,69.5,1007.3,8.6,77,2019-10-13T17:00:00+02:00,PT15M
22,0.16,119,0,15.8,64,359,135,208,28.8,0,69.1,1007.2,8.9,79,2019-10-13T17:15:00+02:00,PT15M
22,0.16,115,0,15.6,55,302,104,160,28.2,0,69,1007.1,9.2,81,2019-10-13T17:30:00+02:00,PT15M
22,0.16,112,0,15.6,44,234,74,114,27.6,0,68.8,1007.1,9.4,83,2019-10-13T17:45:00+02:00,PT15M
21,0.16,109,0,15.5,33,152,47,69,27.1,0,68.7,1007,9.7,85,2019-10-13T18:00:00+02:00,PT15M
21,0.16,106,10,15.3,19,25,22,24,26.8,0,68.6,1007,9.8,87,2019-10-13T18:15:00+02:00,PT15M
21,0.16,103,26,15.2,4,0,4,4,26.8,0,68.5,1007,9.9,89,2019-10-13T18:30:00+02:00,PT15M
21,0.16,100,27.3,15,0,0,0,0,26.8,0,68.3,1007,10.1,91,2019-10-13T18:45:00+02:00,PT15M
21,0.16,97,26,14.9,0,0,0,0,26.8,0,68.2,1007,10.2,94,2019-10-13T19:00:00+02:00,PT15M
21,0.16,94,5.2,14.8,0,0,0,0,27,0,68.1,1007.1,10.3,96,2019-10-13T19:15:00+02:00,PT15M
21,0.16,91,6.6,14.7,0,0,0,0,27.5,0,67.9,1007.1,10.3,98,2019-10-13T19:30:00+02:00,PT15M
21,0.16,88,1.2,14.7,0,0,0,0,28,0,67.8,1007.1,10.2,101,2019-10-13T19:45:00+02:00,PT15M
21,0.16,85,15.1,14.6,0,0,0,0,28.5,0,67.7,1007.1,10.2,103,2019-10-13T20:00:00+02:00,PT15M
21,0.16,82,42.2,14.6,0,0,0,0,29,0,67.7,1007.2,10.2,105,2019-10-13T20:15:00+02:00,PT15M
21,0.16,79,42.3,14.6,0,0,0,0,29.3,0,67.7,1007.2,10.2,107,2019-10-13T20:30:00+02:00,PT15M
21,0.16,76,39.7,14.6,0,0,0,0,29.6,0,67.7,1007.2,10.2,110,2019-10-13T20:45:00+02:00,PT15M
21,0.16,73,33.5,14.6,0,0,0,0,29.9,0,67.7,1007.2,10.2,112,2019-10-13T21:00:00+02:00,PT15M
21,0.16,70,23.7,14.6,0,0,0,0,30.1,0,67.7,1007.3,10.2,114,2019-10-13T21:15:00+02:00,PT15M
21,0.16,66,33,14.7,0,0,0,0,30.2,0,67.8,1007.4,10.3,116,2019-10-13T21:30:00+02:00,PT15M
21,0.16,63,29.2,14.7,0,0,0,0,30.3,0,67.9,1007.6,10.3,118,2019-10-13T21:45:00+02:00,PT15M
21,0.16,59,20.1,14.8,0,0,0,0,30.5,0,68.1,1007.7,10.4,120,2019-10-13T22:00:00+02:00,PT15M
21,0.16,55,18.9,14.8,0,0,0,0,30.7,0,68.1,1007.8,10.4,122,2019-10-13T22:15:00+02:00,PT15M
21,0.16,52,18.9,14.8,0,0,0,0,30.9,0,68.1,1007.9,10.5,124,2019-10-13T22:30:00+02:00,PT15M
21,0.16,48,18.9,14.8,0,0,0,0,31.2,0,68.1,1008,10.5,126,2019-10-13T22:45:00+02:00,PT15M
21,0.16,43,33,14.8,0,0,0,0,31.4,0,68.1,1008.1,10.6,127,2019-10-13T23:00:00+02:00,PT15M
21,0.16,39,61.5,14.7,0,0,0,0,31.9,0,68,1008.2,10.6,129,2019-10-13T23:15:00+02:00,PT15M
21,0.16,35,63.7,14.5,0,0,0,0,32.4,0,67.7,1008.3,10.5,130,2019-10-13T23:30:00+02:00,PT15M
21,0.16,30,61.7,14.2,0,0,0,0,33,0,67.5,1008.5,10.4,131,2019-10-13T23:45:00+02:00,PT15M
20,0.16,25,62,14,0,0,0,0,33.6,0,67.2,1008.6,10.3,132,2019-10-14T00:00:00+02:00,PT15M
20,0.16,20,60.4,13.9,0,0,0,0,33.9,0,67.7,1008.7,10.3,133,2019-10-14T00:15:00+02:00,PT15M
20,0.16,15,59.9,14,0,0,0,0,33.8,0,69,1008.9,10.2,134,2019-10-14T00:30:00+02:00,PT15M
20,0.16,10,71,14.1,0,0,0,0,33.7,0,70.3,1009,10.1,134,2019-10-14T00:45:00+02:00,PT15M
19,0.16,5,71.1,14.2,0,0,0,0,33.6,0,71.7,1009.2,10,135,2019-10-14T01:00:00+02:00,PT15M
19,0.16,0,62.5,14.2,0,0,0,0,33.5,0,72.6,1009.3,9.9,135,2019-10-14T01:15:00+02:00,PT15M
19,0.16,-6,61.7,14.2,0,0,0,0,33.2,0,73,1009.5,9.8,135,2019-10-14T01:30:00+02:00,PT15M
19,0.16,-11,61.7,14.3,0,0,0,0,33,0,73.5,1009.6,9.7,134,2019-10-14T01:45:00+02:00,PT15M
19,0.16,-16,55.9,14.3,0,0,0,0,32.7,0,74,1009.8,9.6,134,2019-10-14T02:00:00+02:00,PT15M
19,0.16,-21,45.5,14.3,0,0,0,0,32.4,0,74.6,1010,9.5,133,2019-10-14T02:15:00+02:00,PT15M
19,0.16,-26,49.9,14.3,0,0,0,0,32.1,0,75.4,1010.2,9.4,132,2019-10-14T02:30:00+02:00,PT15M
19,0.16,-31,44.1,14.2,0,0,0,0,31.7,0,76.2,1010.4,9.3,131,2019-10-14T02:45:00+02:00,PT15M
18,0.16,-35,39,14.2,0,0,0,0,31.4,0,77.1,1010.6,9.2,130,2019-10-14T03:00:00+02:00,PT15M
18,0.16,-40,37.1,14.1,0,0,0,0,31.1,0,77.6,1010.8,9.1,129,2019-10-14T03:15:00+02:00,PT15M
18,0.16,-44,37.1,13.8,0,0,0,0,30.7,0,77.8,1010.9,8.9,127,2019-10-14T03:30:00+02:00,PT15M
17,0.16,-48,37.1,13.6,0,0,0,0,30.4,0,78,1011.1,8.7,125,2019-10-14T03:45:00+02:00,PT15M
17,0.16,-52,37.1,13.3,0,0,0,0,30,0,78.2,1011.3,8.5,124,2019-10-14T04:00:00+02:00,PT15M
17,0.16,-56,37.1,13.1,0,0,0,0,29.6,0,78.5,1011.5,8.3,122,2019-10-14T04:15:00+02:00,PT15M
17,0.16,-60,37.1,12.9,0,0,0,0,29,0,78.8,1011.6,8.2,120,2019-10-14T04:30:00+02:00,PT15M
16,0.16,-63,37.9,12.8,0,0,0,0,28.5,0,79.2,1011.8,8,118,2019-10-14T04:45:00+02:00,PT15M
16,0.16,-67,41.6,12.6,0,0,0,0,27.9,0,79.6,1012,7.9,116,2019-10-14T05:00:00+02:00,PT15M
16,0.16,-70,43.2,12.4,0,0,0,0,27.4,0,79.8,1012.1,7.7,114,2019-10-14T05:15:00+02:00,PT15M
16,0.16,-73,41.6,12.2,0,0,0,0,26.9,0,80.1,1012.3,7.5,112,2019-10-14T05:30:00+02:00,PT15M
15,0.16,-77,49.1,12.1,0,0,0,0,26.3,0,80.3,1012.4,7.2,109,2019-10-14T05:45:00+02:00,PT15M
15,0.16,-80,46.4,11.9,0,0,0,0,25.8,0,80.5,1012.5,7,107,2019-10-14T06:00:00+02:00,PT15M
15,0.16,-83,42.5,11.7,0,0,0,0,25.4,0,81,1012.6,6.7,105,2019-10-14T06:15:00+02:00,PT15M
15,0.16,-86,35.7,11.6,0,0,0,0,25,0,81.8,1012.7,6.4,103,2019-10-14T06:30:00+02:00,PT15M
14,0.16,-89,42.6,11.5,0,0,0,0,24.6,0,82.6,1012.7,6.1,100,2019-10-14T06:45:00+02:00,PT15M
14,0.16,-92,39.4,11.4,0,0,0,0,24.3,0,83.4,1012.8,5.8,98,2019-10-14T07:00:00+02:00,PT15M
14,0.16,-95,37.5,11.3,0,0,0,0,24.1,0,84.3,1012.8,5.6,96,2019-10-14T07:15:00+02:00,PT15M
14,0.16,-98,44.4,11.3,0,0,0,0,24,0,85.2,1012.9,5.4,94,2019-10-14T07:30:00+02:00,PT15M
14,0.16,-101,52.5,11.3,0,0,0,0,24,0,86.2,1013,5.3,91,2019-10-14T07:45:00+02:00,PT15M
13,0.16,-104,42.6,11.3,4,0,4,4,23.9,0,87.2,1013.1,5.1,89,2019-10-14T08:00:00+02:00,PT15M
13,0.16,-107,14.9,11.3,22,1,22,21,23.9,0,87.4,1013.3,4.9,87,2019-10-14T08:15:00+02:00,PT15M
14,0.16,-110,13.9,11.3,39,50,44,51,24,0,86.8,1013.5,4.7,85,2019-10-14T08:30:00+02:00,PT15M
14,0.16,-113,12,11.4,53,134,70,94,24,0,86.3,1013.7,4.5,83,2019-10-14T08:45:00+02:00,PT15M
14,0.16,-116,10.5,11.4,65,208,100,140,24.1,0,85.7,1013.9,4.3,81,2019-10-14T09:00:00+02:00,PT15M
14,0.16,-119,12,11.4,80,231,126,176,24.2,0,84.9,1014,4,79,2019-10-14T09:15:00+02:00,PT15M
14,0.16,-122,14.6,11.5,97,229,150,204,24.3,0,83.8,1014.2,3.6,77,2019-10-14T09:30:00+02:00,PT15M
15,0.16,-126,11.5,11.6,102,310,184,262,24.4,0,82.7,1014.3,3.2,75,2019-10-14T09:45:00+02:00,PT15M
15,0.16,-129,2.4,11.7,84,508,233,363,24.5,0,81.7,1014.4,2.9,73,2019-10-14T10:00:00+02:00,PT15M
15,0.16,-133,0,11.7,81,584,269,423,24.8,0,80.6,1014.5,2.6,71,2019-10-14T10:15:00+02:00,PT15M
15,0.16,-136,0,11.6,85,607,297,465,25.1,0,79.4,1014.5,2.3,70,2019-10-14T10:30:00+02:00,PT15M
15,0.16,-140,0,11.5,88,630,323,505,25.4,0,78.3,1014.5,2,68,2019-10-14T10:45:00+02:00,PT15M
15,0.16,-143,0,11.4,90,653,348,544,25.8,0,77.1,1014.5,1.7,67,2019-10-14T11:00:00+02:00,PT15M
16,0.16,-147,0,11.4,91,672,371,579,25.9,0,75.7,1014.5,1.4,65,2019-10-14T11:15:00+02:00,PT15M
16,0.16,-151,0,11.5,92,690,392,611,25.9,0,73.9,1014.6,1.1,64,2019-10-14T11:30:00+02:00,PT15M
