air_temp,albedo,azimuth,cloud_opacity,dewpoint_temp,dhi,dni,ghi,gti,precipitation_rate,relative_humidity,surface_pressure,wind_direction_100m,wind_speed_100m,zenith,period_end,period
-1,0.14,-53,62.8,-1.8,0,0,0,0,0,93.4,1035.3,293,6.1,141,2019-01-04T03:45:00+02:00,PT15M
-1,0.14,-58,60.9,-1.6,0,0,0,0,0,93.5,1035.3,292,6.2,139,2019-01-04T04:00:00+02:00,PT15M
-1,0.14,-62,65.6,-1.6,0,0,0,0,0,93.7,1035.3,291,6.3,137,2019-01-04T04:15:00+02:00,PT15M
-1,0.14,-66,65.3,-1.5,0,0,0,0,0,93.9,1035.2,289,6.4,135,2019-01-04T04:30:00+02:00,PT15M
-1,0.14,-70,64.7,-1.4,0,0,0,0,0,94.1,1035.1,287,6.5,133,2019-01-04T04:45:00+02:00,PT15M
-1,0.14,-73,68.7,-1.3,0,0,0,0,0,94.2,1035,286,6.6,131,2019-01-04T05:00:00+02:00,PT15M
-1,0.14,-77,77,-1.2,0,0,0,0,0,94.5,1034.8,284,6.7,129,2019-01-04T05:15:00+02:00,PT15M
-0,0.14,-80,77.1,-1.1,0,0,0,0,0,94.8,1034.6,282,6.9,126,2019-01-04T05:30:00+02:00,PT15M
-0,0.14,-83,77.1,-1,0,0,0,0,0,95.2,1034.5,281,7,124,2019-01-04T05:45:00+02:00,PT15M
-0,0.14,-87,77.1,-0.9,0,0,0,0,0,95.5,1034.3,279,7.2,122,2019-01-04T06:00:00+02:00,PT15M
-0,0.14,-90,77.1,-0.7,0,0,0,0,0,95.6,1034.1,278,7.3,120,2019-01-04T06:15:00+02:00,PT15M
0,0.14,-93,77.1,-0.6,0,0,0,0,0,95.5,1034,276,7.4,117,2019-01-04T06:30:00+02:00,PT15M
0,0.14,-95,77.1,-0.5,0,0,0,0,0,95.3,1033.9,274,7.5,115,2019-01-04T06:45:00+02:00,PT15M
0,0.14,-98,78.1,-0.4,0,0,0,0,0,95.1,1033.8,272,7.6,113,2019-01-04T07:00:00+02:00,PT15M
0,0.14,-101,77.3,-0.3,0,0,0,0,0,95,1033.6,271,7.8,111,2019-01-04T07:15:00+02:00,PT15M
1,0.14,-104,72.9,-0.2,0,0,0,0,0,94.8,1033.4,271,7.9,108,2019-01-04T07:30:00+02:00,PT15M
1,0.14,-107,77.9,-0.1,0,0,0,0,0,94.6,1033.2,271,8,106,2019-01-04T07:45:00+02:00,PT15M
1,0.14,-109,81.5,-0,0,0,0,0,0,94.5,1033,271,8.1,104,2019-01-04T08:00:00+02:00,PT15M
1,0.14,-112,88.8,0,0,0,0,0,0,94.3,1032.9,271,8.2,102,2019-01-04T08:15:00+02:00,PT15M
1,0.14,-115,90.3,0.1,0,0,0,0,0,94.1,1032.9,272,8.3,100,2019-01-04T08:30:00+02:00,PT15M
1,0.14,-118,93,0.2,0,0,0,0,0,94,1032.8,272,8.3,98,2019-01-04T08:45:00+02:00,PT15M
1,0.14,-121,95.2,0.3,0,0,0,0,0,93.8,1032.8,273,8.4,96,2019-01-04T09:00:00+02:00,PT15M
1,0.14,-124,96.8,0.4,0,0,0,0,0,93.8,1032.7,274,8.5,94,2019-01-04T09:15:00+02:00,PT15M
1,0.14,-127,97,0.4,0,0,0,0,0,94,1032.6,274,8.5,92,2019-01-04T09:30:00+02:00,PT15M
1,0.14,-130,95.3,0.6,0,0,0,0,0,94.2,1032.5,274,8.6,90,2019-01-04T09:45:00+02:00,PT15M
2,0.14,-133,83.8,0.6,2,0,2,2,0,94.3,1032.4,274,8.7,88,2019-01-04T10:00:00+02:00,PT15M
2,0.14,-136,63.8,0.8,11,0,11,11,0,94.5,1032.3,275,8.7,87,2019-01-04T10:15:00+02:00,PT15M
2,0.14,-139,65.1,1,18,0,18,17,0,94.7,1032.1,276,8.8,85,2019-01-04T10:30:00+02:00,PT15M
2,0.14,-142,71.4,1.1,20,0,20,20,0,94.9,1031.9,277,8.8,84,2019-01-04T10:45:00+02:00,PT15M
2,0.14,-145,73.4,1.3,25,0,25,24,0,95,1031.8,278,8.9,82,2019-01-04T11:00:00+02:00,PT15M
2,0.14,-148,71.3,1.5,32,0,32,31,0,95,1031.7,279,8.9,81,2019-01-04T11:15:00+02:00,PT15M
3,0.14,-152,71.1,1.7,38,0,38,37,0,94.9,1031.6,281,8.9,80,2019-01-04T11:30:00+02:00,PT15M
3,0.14,-155,74.2,2,39,0,39,37,0,94.7,1031.6,282,8.9,79,2019-01-04T11:45:00+02:00,PT15M
3,0.14,-158,74.7,2.2,42,0,42,40,0,94.6,1031.5,283,9,78,2019-01-04T12:00:00+02:00,PT15M
3,0.14,-162,73.9,2.3,47,0,47,45,0.1,94.4,1031.3,284,9,77,2019-01-04T12:15:00+02:00,PT15M
3,0.14,-165,76.5,2.4,44,0,44,43,0.1,94.2,1030.9,284,9,77,2019-01-04T12:30:00+02:00,PT15M
3,0.14,-169,81.5,2.4,37,0,37,35,0.1,94.1,1030.5,284,9.1,76,2019-01-04T12:45:00+02:00,PT15M
3,0.14,-172,82.1,2.5,37,0,37,36,0.1,93.9,1030.1,283,9.1,76,2019-01-04T13:00:00+02:00,PT15M
3,0.14,-176,79.4,2.5,43,0,43,42,0.2,93.8,1029.8,283,9.2,76,2019-01-04T13:15:00+02:00,PT15M
3,0.14,-179,76.4,2.5,50,0,50,48,0.2,93.8,1029.6,282,9.4,75,2019-01-04T13:30:00+02:00,PT15M
4,0.14,177,76.5,2.6,50,0,50,48,0.2,93.8,1029.5,281,9.7,76,2019-01-04T13:45:00+02:00,PT15M
4,0.14,173,81.1,2.6,39,0,39,38,0.2,93.8,1029.3,281,9.9,76,2019-01-04T14:00:00+02:00,PT15M
4,0.14,170,80.9,2.6,39,0,39,37,0.1,93.8,1029.1,281,10,76,2019-01-04T14:15:00+02:00,PT15M
4,0.14,166,76.6,2.6,45,0,45,44,0.1,93.6,1028.8,282,10.1,77,2019-01-04T14:30:00+02:00,PT15M
4,0.14,163,75.6,2.7,44,0,44,43,0.1,93.4,1028.5,283,10.1,77,2019-01-04T14:45:00+02:00,PT15M
4,0.14,159,72.6,2.7,46,0,46,45,0.1,93.3,1028.1,285,10.2,78,2019-01-04T15:00:00+02:00,PT15M
4,0.14,156,71.8,2.7,44,0,44,42,0,93.1,1028,286,10.2,79,2019-01-04T15:15:00+02:00,PT15M
4,0.14,153,70.7,2.8,40,0,40,39,0,92.9,1028,287,10.1,80,2019-01-04T15:30:00+02:00,PT15M
4,0.14,149,67.8,2.8,38,0,38,37,0,92.8,1028,289,10.1,81,2019-01-04T15:45:00+02:00,PT15M
4,0.14,146,62.7,2.9,36,0,36,35,0,92.6,1028.1,290,10,82,2019-01-04T16:00:00+02:00,PT15M
4,0.14,143,55.8,2.9,34,0,34,33,0.1,92.5,1028,292,9.9,83,2019-01-04T16:15:00+02:00,PT15M
4,0.14,140,55.7,3,25,0,25,24,0.1,92.3,1027.9,293,9.9,85,2019-01-04T16:30:00+02:00,PT15M
4,0.14,137,72.1,3.1,10,0,10,10,0.1,92.1,1027.8,294,9.9,86,2019-01-04T16:45:00+02:00,PT15M
4,0.14,133,88.8,3.2,2,0,2,2,0.1,92,1027.7,295,9.8,88,2019-01-04T17:00:00+02:00,PT15M
4,0.14,130,91.6,3.2,0,0,0,0,0.1,91.8,1027.6,296,9.7,90,2019-01-04T17:15:00+02:00,PT15M
5,0.14,127,93.5,3.3,0,0,0,0,0.1,91.7,1027.6,296,9.7,91,2019-01-04T17:30:00+02:00,PT15M
5,0.14,125,93.4,3.3,0,0,0,0,0.1,91.5,1027.6,296,9.6,93,2019-01-04T17:45:00+02:00,PT15M
5,0.14,122,90.8,3.4,0,0,0,0,0.1,91.4,1027.6,296,9.5,95,2019-01-04T18:00:00+02:00,PT15M
5,0.14,119,88.5,3.4,0,0,0,0,0,91.3,1027.5,296,9.5,97,2019-01-04T18:15:00+02:00,PT15M
5,0.14,116,88,3.5,0,0,0,0,0,91.3,1027.3,296,9.5,99,2019-01-04T18:30:00+02:00,PT15M
5,0.14,113,84.5,3.6,0,0,0,0,0,91.3,1027.2,296,9.5,101,2019-01-04T18:45:00+02:00,PT15M
5,0.14,110,82.4,3.7,0,0,0,0,0,91.3,1027,296,9.6,103,2019-01-04T19:00:00+02:00,PT15M
5,0.14,108,81.2,3.8,0,0,0,0,0,91.4,1027,297,9.6,105,2019-01-04T19:15:00+02:00,PT15M
5,0.14,105,81.2,3.9,0,0,0,0,0,91.6,1027,299,9.7,108,2019-01-04T19:30:00+02:00,PT15M
5,0.14,102,80.2,4,0,0,0,0,0,91.7,1027,300,9.7,110,2019-01-04T19:45:00+02:00,PT15M
5,0.14,99,79,4.1,0,0,0,0,0,91.9,1027,301,9.8,112,2019-01-04T20:00:00+02:00,PT15M
5,0.14,96,76.4,4.2,0,0,0,0,0,92.1,1027,302,9.8,114,2019-01-04T20:15:00+02:00,PT15M
6,0.14,93,76.1,4.4,0,0,0,0,0,92.2,1027,302,9.8,117,2019-01-04T20:30:00+02:00,PT15M
6,0.14,90,75.8,4.4,0,0,0,0,0,92.4,1027,303,9.7,119,2019-01-04T20:45:00+02:00,PT15M
6,0.14,87,76.3,4.6,0,0,0,0,0,92.6,1027,303,9.7,121,2019-01-04T21:00:00+02:00,PT15M
6,0.14,84,77.1,4.6,0,0,0,0,0,92.7,1027,303,9.7,123,2019-01-04T21:15:00+02:00,PT15M
6,0.14,81,77.2,4.7,0,0,0,0,0,92.9,1026.9,302,9.7,126,2019-01-04T21:30:00+02:00,PT15M
6,0.14,78,75.5,4.7,0,0,0,0,0,93,1026.9,301,9.7,128,2019-01-04T21:45:00+02:00,PT15M
6,0.14,74,78.7,4.8,0,0,0,0,0,93.2,1026.8,301,9.7,130,2019-01-04T22:00:00+02:00,PT15M
6,0.14,71,78.2,4.8,0,0,0,0,0,93.3,1026.7,300,9.7,132,2019-01-04T22:15:00+02:00,PT15M
6,0.14,67,76.9,4.8,0,0,0,0,0,93.3,1026.5,298,9.7,134,2019-01-04T22:30:00+02:00,PT15M
6,0.14,63,76.1,4.9,0,0,0,0,0,93.3,1026.3,297,9.7,136,2019-01-04T22:45:00+02:00,PT15M
6,0.14,59,75.8,4.9,0,0,0,0,0,93.3,1026.1,296,9.7,138,2019-01-04T23:00:00+02:00,PT15M
6,0.14,55,76.3,4.9,0,0,0,0,0,93.3,1025.9,295,9.8,140,2019-01-04T23:15:00+02:00,PT15M
6,0.14,50,76.3,5,0,0,0,0,0,93.3,1025.8,294,9.9,142,2019-01-04T23:30:00+02:00,PT15M
6,0.14,45,76.3,5.1,0,0,0,0,0,93.3,1025.8,293,10.1,144,2019-01-04T23:45:00+02:00,PT15M
6,0.14,39,76.3,5.2,0,0,0,0,0,93.3,1025.7,293,10.2,145,2019-01-05T00:00:00+02:00,PT15M
6,0.14,34,76.3,5.2,0,0,0,0,0,93.3,1025.6,292,10.3,147,2019-01-05T00:15:00+02:00,PT15M
6,0.14,28,76.1,5.2,0,0,0,0,0,93.3,1025.4,292,10.4,148,2019-01-05T00:30:00+02:00,PT15M
6,0.14,21,77.7,5.3,0,0,0,0,0,93.3,1025.2,292,10.4,149,2019-01-05T00:45:00+02:00,PT15M
6,0.14,15,80.5,5.3,0,0,0,0,0,93.3,1025,292,10.5,150,2019-01-05T01:00:00+02:00,PT15M
6,0.14,8,76.4,5.3,0,0,0,0,0,93.3,1024.9,293,10.5,150,2019-01-05T01:15:00+02:00,PT15M
6,0.14,1,76.3,5.4,0,0,0,0,0,93.3,1024.7,293,10.6,150,2019-01-05T01:30:00+02:00,PT15M
6,0.14,-6,76.3,5.4,0,0,0,0,0,93.3,1024.5,293,10.6,150,2019-01-05T01:45:00+02:00,PT15M
7,0.14,-13,82.5,5.5,0,0,0,0,0,93.3,1024.3,294,10.7,150,2019-01-05T02:00:00+02:00,PT15M
7,0.15,-19,93.5,5.5,0,0,0,0,0.2,93.3,1024.2,294,10.7,149,2019-01-05T02:15:00+02:00,PT15M
7,0.15,-26,93.7,5.6,0,0,0,0,0.2,93.3,1024,293,10.7,148,2019-01-05T02:30:00+02:00,PT15M
7,0.15,-32,93.6,5.7,0,0,0,0,0.2,93.3,1023.8,293,10.7,147,2019-01-05T02:45:00+02:00,PT15M
7,0.15,-38,93.3,5.8,0,0,0,0,0.2,93.3,1023.6,293,10.7,146,2019-01-05T03:00:00+02:00,PT15M
7,0.15,-43,93.4,5.9,0,0,0,0,0.3,93.5,1023.4,293,10.8,144,2019-01-05T03:15:00+02:00,PT15M
7,0.15,-48,93.7,6,0,0,0,0,0.3,93.8,1023.2,293,10.8,143,2019-01-05T03:30:00+02:00,PT15M
7,0.15,-53,93.7,6.1,0,0,0,0,0.3,94.2,1023,293,10.8,141,2019-01-05T03:45:00+02:00,PT15M
7,0.15,-57,93.7,6.2,0,0,0,0,0.3,94.5,1022.7,293,10.9,139,2019-01-05T04:00:00+02:00,PT15M
7,0.15,-62,93.7,6.2,0,0,0,0,0.4,94.7,1022.6,294,10.9,137,2019-01-05T04:15:00+02:00,PT15M
7,0.15,-66,93.7,6.3,0,0,0,0,0.4,94.7,1022.4,294,11,135,2019-01-05T04:30:00+02:00,PT15M
7,0.15,-70,92.2,6.3,0,0,0,0,0.4,94.7,1022.3,295,11.1,133,2019-01-05T04:45:00+02:00,PT15M
7,0.15,-73,90.7,6.4,0,0,0,0,0.4,94.7,1022.1,296,11.2,131,2019-01-05T05:00:00+02:00,PT15M
7,0.15,-77,94.5,6.4,0,0,0,0,0.5,94.7,1021.9,297,11.3,129,2019-01-05T05:15:00+02:00,PT15M
7,0.15,-80,93.4,6.5,0,0,0,0,0.5,94.9,1021.7,298,11.2,126,2019-01-05T05:30:00+02:00,PT15M
7,0.15,-83,92.1,6.6,0,0,0,0,0.5,95.1,1021.4,299,11.2,124,2019-01-05T05:45:00+02:00,PT15M
7,0.15,-86,94.5,6.7,0,0,0,0,0.5,95.2,1021.1,300,11.2,122,2019-01-05T06:00:00+02:00,PT15M
7,0.15,-89,94.5,6.7,0,0,0,0,0.3,95.3,1021,301,11.1,120,2019-01-05T06:15:00+02:00,PT15M
7,0.15,-92,94.5,6.7,0,0,0,0,0.3,95.3,1020.9,303,11,117,2019-01-05T06:30:00+02:00,PT15M
7,0.15,-95,94.5,6.7,0,0,0,0,0.3,95.3,1020.8,304,10.9,115,2019-01-05T06:45:00+02:00,PT15M
7,0.15,-98,94.5,6.7,0,0,0,0,0.3,95.3,1020.8,306,10.8,113,2019-01-05T07:00:00+02:00,PT15M
7,0.15,-101,94.6,6.7,0,0,0,0,0.2,95.2,1020.7,307,10.7,111,2019-01-05T07:15:00+02:00,PT15M
7,0.15,-104,94.9,6.7,0,0,0,0,0.2,95.1,1020.8,309,10.6,108,2019-01-05T07:30:00+02:00,PT15M
8,0.15,-107,94.9,6.7,0,0,0,0,0.2,94.9,1020.8,310,10.5,106,2019-01-05T07:45:00+02:00,PT15M
8,0.15,-109,90.1,6.7,0,0,0,0,0.2,94.8,1020.8,312,10.4,104,2019-01-05T08:00:00+02:00,PT15M
8,0.15,-112,76.6,6.7,0,0,0,0,0.3,94.8,1020.8,313,10.3,102,2019-01-05T08:15:00+02:00,PT15M
8,0.15,-115,81.5,6.7,0,0,0,0,0.3,94.9,1020.9,314,10.2,100,2019-01-05T08:30:00+02:00,PT15M
8,0.15,-118,90.9,6.8,0,0,0,0,0.3,95.1,1020.9,314,10.1,98,2019-01-05T08:45:00+02:00,PT15M
8,0.15,-121,90.5,6.8,0,0,0,0,0.3,95.2,1021,315,10,96,2019-01-05T09:00:00+02:00,PT15M
8,0.15,-124,91.6,6.8,0,0,0,0,0.2,95.2,1021.1,316,9.8,94,2019-01-05T09:15:00+02:00,PT15M
8,0.15,-126,93.9,6.8,0,0,0,0,0.2,95.1,1021.3,316,9.6,92,2019-01-05T09:30:00+02:00,PT15M
8,0.15,-129,94.4,6.8,0,0,0,0,0.2,94.9,1021.4,317,9.5,90,2019-01-05T09:45:00+02:00,PT15M
8,0.15,-132,92.4,6.8,1,0,1,1,0.2,94.8,1021.6,317,9.3,88,2019-01-05T10:00:00+02:00,PT15M
8,0.15,-135,86.5,6.8,4,0,4,4,0.1,94.7,1021.7,318,9.1,87,2019-01-05T10:15:00+02:00,PT15M
8,0.15,-139,62.3,6.8,17,0,17,16,0.1,94.7,1021.8,317,8.9,85,2019-01-05T10:30:00+02:00,PT15M
8,0.15,-142,41.4,6.8,37,0,37,36,0.1,94.7,1021.9,317,8.8,84,2019-01-05T10:45:00+02:00,PT15M
8,0.15,-145,44.3,6.8,46,0,46,44,0.1,94.7,1022.1,317,8.6,82,2019-01-05T11:00:00+02:00,PT15M
8,0.15,-148,49.6,6.8,52,0,52,50,0.1,94.7,1022.2,317,8.4,81,2019-01-05T11:15:00+02:00,PT15M
8,0.15,-151,47.6,6.8,64,0,64,61,0.1,94.7,1022.4,316,8.2,80,2019-01-05T11:30:00+02:00,PT15M
8,0.15,-155,52.8,6.9,65,0,65,63,0.1,94.7,1022.5,315,8,79,2019-01-05T11:45:00+02:00,PT15M
8,0.15,-158,59.1,6.9,63,0,63,61,0.1,94.7,1022.7,315,7.8,78,2019-01-05T12:00:00+02:00,PT15M
8,0.15,-162,59.7,6.9,68,0,68,66,0,94.7,1022.7,314,7.7,77,2019-01-05T12:15:00+02:00,PT15M
8,0.15,-165,67,6.9,59,0,59,57,0,94.7,1022.7,314,7.7,77,2019-01-05T12:30:00+02:00,PT15M
8,0.15,-169,70,6.9,57,0,57,55,0,94.7,1022.7,314,7.6,76,2019-01-05T12:45:00+02:00,PT15M
8,0.15,-172,69.2,6.9,61,0,61,59,0,94.7,1022.6,314,7.6,76,2019-01-05T13:00:00+02:00,PT15M
8,0.15,-176,65.2,6.9,70,0,70,68,0,94.6,1022.6,313,7.5,75,2019-01-05T13:15:00+02:00,PT15M
8,0.15,-179,65.3,6.9,71,0,71,69,0,94.4,1022.5,314,7.5,75,2019-01-05T13:30:00+02:00,PT15M
8,0.15,177,66,6.9,69,0,69,67,0,94.3,1022.4,314,7.4,75,2019-01-05T13:45:00+02:00,PT15M
8,0.15,174,64.4,6.9,71,0,71,69,0,94.1,1022.4,314,7.4,76,2019-01-05T14:00:00+02:00,PT15M
8,0.15,170,66.7,6.9,65,0,65,63,0,93.9,1022.4,314,7.3,76,2019-01-05T14:15:00+02:00,PT15M
8,0.15,166,71.1,6.8,54,0,54,52,0,93.6,1022.4,315,7.3,76,2019-01-05T14:30:00+02:00,PT15M
8,0.15,163,74.1,6.8,46,0,46,44,0,93.2,1022.5,315,7.3,77,2019-01-05T14:45:00+02:00,PT15M
8,0.15,159,70.5,6.7,48,0,48,47,0,92.9,1022.6,316,7.2,78,2019-01-05T15:00:00+02:00,PT15M
8,0.15,156,68.1,6.7,48,0,48,46,0,92.7,1022.7,316,7.2,79,2019-01-05T15:15:00+02:00,PT15M
8,0.15,153,59,6.7,54,0,54,53,0,92.5,1022.7,316,7.1,80,2019-01-05T15:30:00+02:00,PT15M
8,0.15,149,55.7,6.6,51,0,51,49,0,92.4,1022.8,315,7,81,2019-01-05T15:45:00+02:00,PT15M
8,0.15,146,57.7,6.6,40,0,40,39,0,92.2,1022.8,315,6.9,82,2019-01-05T16:00:00+02:00,PT15M
8,0.15,143,51.6,6.6,37,0,37,35,0,92.1,1022.9,314,6.9,83,2019-01-05T16:15:00+02:00,PT15M
8,0.15,140,52.3,6.6,26,0,26,25,0,92.1,1023,314,6.9,85,2019-01-05T16:30:00+02:00,PT15M
8,0.15,137,58.2,6.5,15,0,15,15,0,92.1,1023.1,314,7,86,2019-01-05T16:45:00+02:00,PT15M
8,0.15,134,79.4,6.5,4,0,4,4,0,92.1,1023.2,314,7,88,2019-01-05T17:00:00+02:00,PT15M
8,0.15,130,86.2,6.5,0,0,0,0,0,92.2,1023.3,314,7,89,2019-01-05T17:15:00+02:00,PT15M
8,0.15,128,71.5,6.5,0,0,0,0,0,92.3,1023.4,315,7,91,2019-01-05T17:30:00+02:00,PT15M
8,0.15,125,72.9,6.4,0,0,0,0,0,92.5,1023.5,316,6.9,93,2019-01-05T17:45:00+02:00,PT15M
8,0.15,122,75.8,6.4,0,0,0,0,0,92.7,1023.6,316,6.9,95,2019-01-05T18:00:00+02:00,PT15M
8,0.15,119,74.7,6.4,0,0,0,0,0,92.7,1023.7,317,6.8,97,2019-01-05T18:15:00+02:00,PT15M
8,0.15,116,75,6.4,0,0,0,0,0,92.7,1023.8,317,6.8,99,2019-01-05T18:30:00+02:00,PT15M
7,0.15,113,73.7,6.3,0,0,0,0,0,92.7,1023.9,317,6.7,101,2019-01-05T18:45:00+02:00,PT15M
7,0.15,110,72.8,6.3,0,0,0,0,0,92.7,1024,317,6.7,103,2019-01-05T19:00:00+02:00,PT15M
7,0.15,108,81.8,6.3,0,0,0,0,0,92.7,1024.1,318,6.6,105,2019-01-05T19:15:00+02:00,PT15M
7,0.15,105,82.9,6.3,0,0,0,0,0,92.7,1024.2,318,6.5,107,2019-01-05T19:30:00+02:00,PT15M
7,0.15,102,72.1,6.2,0,0,0,0,0,92.7,1024.2,318,6.4,110,2019-01-05T19:45:00+02:00,PT15M
7,0.15,99,70.3,6.2,0,0,0,0,0,92.7,1024.3,318,6.3,112,2019-01-05T20:00:00+02:00,PT15M
7,0.15,96,77.1,6.2,0,0,0,0,0,92.8,1024.4,318,6.3,114,2019-01-05T20:15:00+02:00,PT15M
7,0.15,93,81.7,6.2,0,0,0,0,0,93,1024.4,318,6.1,116,2019-01-05T20:30:00+02:00,PT15M
7,0.15,90,70.5,6.1,0,0,0,0,0,93.1,1024.5,318,6,119,2019-01-05T20:45:00+02:00,PT15M
7,0.15,87,73.3,6.1,0,0,0,0,0,93.3,1024.5,318,5.9,121,2019-01-05T21:00:00+02:00,PT15M
7,0.15,84,71.9,6.1,0,0,0,0,0.1,93.4,1024.6,319,5.8,123,2019-01-05T21:15:00+02:00,PT15M
7,0.15,81,71.2,6,0,0,0,0,0.1,93.4,1024.7,319,5.7,126,2019-01-05T21:30:00+02:00,PT15M
7,0.15,78,71,6,0,0,0,0,0.1,93.4,1024.7,320,5.6,128,2019-01-05T21:45:00+02:00,PT15M
7,0.15,74,70.4,5.9,0,0,0,0,0.1,93.3,1024.8,321,5.5,130,2019-01-05T22:00:00+02:00,PT15M
7,0.15,71,70.1,5.9,0,0,0,0,0.1,93.4,1024.9,321,5.4,132,2019-01-05T22:15:00+02:00,PT15M
7,0.15,67,69.4,5.8,0,0,0,0,0.1,93.6,1025,322,5.3,134,2019-01-05T22:30:00+02:00,PT15M
7,0.15,63,69.4,5.7,0,0,0,0,0.1,93.7,1025,323,5.2,136,2019-01-05T22:45:00+02:00,PT15M
7,0.15,59,78.1,5.6,0,0,0,0,0.1,93.9,1025.1,323,5.1,138,2019-01-05T23:00:00+02:00,PT15M
7,0.15,55,93.1,5.7,0,0,0,0,0.1,94.1,1025.2,323,5.1,140,2019-01-05T23:15:00+02:00,PT15M
7,0.15,50,93.2,5.8,0,0,0,0,0.1,94.2,1025.2,322,5,142,2019-01-05T23:30:00+02:00,PT15M
7,0.15,45,93.7,5.9,0,0,0,0,0.1,94.4,1025.3,320,5,144,2019-01-05T23:45:00+02:00,PT15M
7,0.15,40,94.1,6,0,0,0,0,0.1,94.6,1025.3,319,5,145,2019-01-06T00:00:00+02:00,PT15M
7,0.15,34,93.3,6,0,0,0,0,0.1,94.6,1025.4,319,4.9,147,2019-01-06T00:15:00+02:00,PT15M
7,0.15,28,93.2,5.9,0,0,0,0,0.1,94.6,1025.4,321,4.8,148,2019-01-06T00:30:00+02:00,PT15M
7,0.15,22,93.2,5.9,0,0,0,0,0.1,94.6,1025.5,323,4.7,149,2019-01-06T00:45:00+02:00,PT15M
7,0.15,15,93.2,5.8,0,0,0,0,0.1,94.6,1025.5,325,4.6,149,2019-01-06T01:00:00+02:00,PT15M
7,0.15,8,93.2,5.8,0,0,0,0,0,94.7,1025.6,327,4.6,150,2019-01-06T01:15:00+02:00,PT15M
7,0.15,1,93.2,5.8,0,0,0,0,0,94.9,1025.6,328,4.5,150,2019-01-06T01:30:00+02:00,PT15M
7,0.15,-6,93.2,5.7,0,0,0,0,0,95,1025.7,330,4.4,150,2019-01-06T01:45:00+02:00,PT15M
6,0.15,-12,93.7,5.7,0,0,0,0,0,95.2,1025.7,332,4.3,150,2019-01-06T02:00:00+02:00,PT15M
6,0.15,-19,94.5,5.7,0,0,0,0,0,95.4,1025.8,333,4.2,149,2019-01-06T02:15:00+02:00,PT15M
6,0.15,-25,94.5,5.7,0,0,0,0,0,95.5,1025.8,333,4.2,148,2019-01-06T02:30:00+02:00,PT15M
6,0.15,-31,94.5,5.8,0,0,0,0,0,95.7,1025.8,332,4.2,147,2019-01-06T02:45:00+02:00,PT15M
6,0.15,-37,94.5,5.8,0,0,0,0,0,95.9,1025.8,331,4.1,146,2019-01-06T03:00:00+02:00,PT15M
6,0.15,-43,94.5,5.8,0,0,0,0,0,96,1025.9,331,4.1,144,2019-01-06T03:15:00+02:00,PT15M
6,0.15,-48,94.5,5.7,0,0,0,0,0,96.2,1026,332,4.1,143,2019-01-06T03:30:00+02:00,PT15M
6,0.15,-53,94.6,5.6,0,0,0,0,0,96.4,1026.2,332,4.1,141,2019-01-06T03:45:00+02:00,PT15M
6,0.15,-57,94.9,5.5,0,0,0,0,0,96.5,1026.3,333,4,139,2019-01-06T04:00:00+02:00,PT15M
6,0.15,-62,94.9,5.5,0,0,0,0,0,96.6,1026.3,333,4,137,2019-01-06T04:15:00+02:00,PT15M
6,0.15,-66,94.9,5.4,0,0,0,0,0,96.6,1026.3,333,4,135,2019-01-06T04:30:00+02:00,PT15M
6,0.15,-69,94.9,5.4,0,0,0,0,0,96.6,1026.3,333,4,133,2019-01-06T04:45:00+02:00,PT15M
6,0.15,-73,94.7,5.3,0,0,0,0,0,96.6,1026.3,333,3.9,131,2019-01-06T05:00:00+02:00,PT15M
6,0.15,-77,94.1,5.3,0,0,0,0,0,96.7,1026.3,334,3.9,129,2019-01-06T05:15:00+02:00,PT15M
6,0.15,-80,94,5.3,0,0,0,0,0,96.8,1026.3,335,3.9,126,2019-01-06T05:30:00+02:00,PT15M
6,0.15,-83,93.7,5.2,0,0,0,0,0,97,1026.3,337,3.8,124,2019-01-06T05:45:00+02:00,PT15M
6,0.15,-86,93.7,5.2,0,0,0,0,0,97.2,1026.3,339,3.8,122,2019-01-06T06:00:00+02:00,PT15M
6,0.15,-89,93.7,5.2,0,0,0,0,0,97.2,1026.3,340,3.7,120,2019-01-06T06:15:00+02:00,PT15M
6,0.15,-92,93.7,5.1,0,0,0,0,0,97,1026.4,342,3.6,117,2019-01-06T06:30:00+02:00,PT15M
6,0.15,-95,92.4,5.1,0,0,0,0,0,96.8,1026.4,343,3.5,115,2019-01-06T06:45:00+02:00,PT15M
6,0.15,-98,90.8,5,0,0,0,0,0,96.7,1026.5,345,3.4,113,2019-01-06T07:00:00+02:00,PT15M
6,0.15,-101,92.7,5,0,0,0,0,0,96.6,1026.6,346,3.2,111,2019-01-06T07:15:00+02:00,PT15M
6,0.15,-104,90.4,5,0,0,0,0,0,96.6,1026.6,346,3.1,108,2019-01-06T07:30:00+02:00,PT15M
5,0.15,-106,91.7,4.9,0,0,0,0,0,96.6,1026.6,346,3,106,2019-01-06T07:45:00+02:00,PT15M
5,0.15,-109,89.7,4.9,0,0,0,0,0,96.6,1026.6,346,2.9,104,2019-01-06T08:00:00+02:00,PT15M
5,0.15,-112,70.2,4.9,0,0,0,0,0,96.6,1026.7,345,2.8,102,2019-01-06T08:15:00+02:00,PT15M
5,0.15,-115,54.4,4.8,0,0,0,0,0,96.6,1026.9,344,2.8,100,2019-01-06T08:30:00+02:00,PT15M
